# x_m,y_m,w_tr_right_m,w_tr_left_m
-3.5229,-0.8266,1.0052,1.0052
-3.5879,-0.8266,1.0242,1.0242
-3.6530,-0.8266,1.0413,1.0413
-3.7180,-0.8266,1.0530,1.0530
-3.7831,-0.8266,1.0530,1.0530
-3.8481,-0.8916,1.0242,1.0242
-3.9132,-0.8916,1.0328,1.0328
-3.9782,-0.8916,1.0413,1.0413
-4.0433,-0.8916,1.0530,1.0530
-4.1083,-0.8916,1.0413,1.0413
-4.1734,-0.9567,1.0242,1.0242
-4.2384,-0.9567,1.0328,1.0328
-4.3035,-0.9567,1.0413,1.0413
-4.3685,-0.9567,1.0530,1.0530
-4.4336,-1.0217,1.0052,1.0052
-4.4986,-1.0217,1.0242,1.0242
-4.5637,-1.0217,1.0413,1.0413
-4.6287,-1.0217,1.0530,1.0530
-4.6938,-1.0217,1.0530,1.0530
-4.7588,-1.0868,1.0242,1.0242
-4.8239,-1.0868,1.0328,1.0328
-4.8889,-1.0868,1.0413,1.0413
-4.9540,-1.0868,1.0530,1.0530
-5.0190,-1.0868,1.0530,1.0530
-5.0841,-1.1518,1.0242,1.0242
-5.1491,-1.1518,1.0328,1.0328
-5.2142,-1.1518,1.0413,1.0413
-5.2792,-1.1518,1.0530,1.0530
-5.3443,-1.2169,1.0052,1.0052
-5.4093,-1.2169,1.0242,1.0242
-5.4744,-1.2169,1.0413,1.0413
-5.5394,-1.2169,1.0530,1.0530
-5.6045,-1.2169,1.0530,1.0530
-5.6695,-1.2819,1.0242,1.0242
-5.7346,-1.2819,1.0328,1.0328
-5.7996,-1.2819,1.0413,1.0413
-5.8647,-1.2819,1.0530,1.0530
-5.9297,-1.2819,1.0413,1.0413
-5.9948,-1.3470,1.0242,1.0242
-6.0598,-1.3470,1.0413,1.0413
-6.1249,-1.3470,1.0530,1.0530
-6.1899,-1.3470,1.0530,1.0530
-6.2550,-1.4120,1.0242,1.0242
-6.3200,-1.4120,1.0328,1.0328
-6.3851,-1.4120,1.0413,1.0413
-6.4501,-1.4120,1.0530,1.0530
-6.5152,-1.4120,1.0530,1.0530
-6.5802,-1.4771,1.0242,1.0242
-6.6453,-1.4771,1.0328,1.0328
-6.7103,-1.4771,1.0413,1.0413
-6.7754,-1.4771,1.0530,1.0530
-6.8404,-1.5421,1.0052,1.0052
-6.9055,-1.5421,1.0242,1.0242
-6.9705,-1.5421,1.0413,1.0413
-7.0356,-1.5421,1.0530,1.0530
-7.1006,-1.5421,1.0530,1.0530
-7.1657,-1.6072,1.0242,1.0242
-7.2307,-1.6072,1.0328,1.0328
-7.2958,-1.6072,1.0413,1.0413
-7.3608,-1.6072,1.0530,1.0530
-7.4259,-1.6072,1.0413,1.0413
-7.4909,-1.6722,1.0242,1.0242
-7.5560,-1.6722,1.0413,1.0413
-7.6210,-1.6722,1.0530,1.0530
-7.6861,-1.6722,1.0530,1.0530
-7.7511,-1.7373,1.0242,1.0242
-7.8162,-1.7373,1.0328,1.0328
-7.8812,-1.7373,1.0413,1.0413
-7.9463,-1.7373,1.0530,1.0530
-8.0113,-1.7373,1.0413,1.0413
-8.0764,-1.8023,1.0242,1.0242
-8.1414,-1.8023,1.0413,1.0413
-8.2065,-1.8023,1.0530,1.0530
-8.2715,-1.8023,1.0530,1.0530
-8.3366,-1.8674,1.0242,1.0242
-8.4016,-1.8674,1.0328,1.0328
-8.4667,-1.8674,1.0413,1.0413
-8.5317,-1.8674,1.0530,1.0530
-8.5968,-1.8674,1.0413,1.0413
-8.6618,-1.9324,1.0242,1.0242
-8.7269,-1.9324,1.0413,1.0413
-8.7919,-1.9324,1.0530,1.0530
-8.8570,-1.9324,1.0530,1.0530
-8.9220,-1.9975,1.0242,1.0242
-8.9871,-1.9975,1.0328,1.0328
-9.0521,-1.9975,1.0413,1.0413
-9.1172,-1.9975,1.0530,1.0530
-9.1822,-1.9975,1.0413,1.0413
-9.2473,-2.0625,1.0242,1.0242
-9.3123,-2.0625,1.0413,1.0413
-9.3774,-2.0625,1.0530,1.0530
-9.4424,-2.0625,1.0530,1.0530
-9.5075,-2.1276,1.0242,1.0242
-9.5725,-2.1276,1.0328,1.0328
-9.6376,-2.1276,1.0413,1.0413
-9.7026,-2.1276,1.0530,1.0530
-9.7677,-2.1276,1.0413,1.0413
-9.8327,-2.1926,1.0242,1.0242
-9.8978,-2.1926,1.0413,1.0413
-9.9628,-2.1926,1.0530,1.0530
-10.0279,-2.1926,1.0530,1.0530
-10.0929,-2.2577,1.0242,1.0242
-10.1580,-2.2577,1.0328,1.0328
-10.2230,-2.2577,1.0413,1.0413
-10.2881,-2.2577,1.0530,1.0530
-10.3531,-2.2577,1.0530,1.0530
-10.4182,-2.3227,1.0242,1.0242
-10.4832,-2.3227,1.0328,1.0328
-10.5483,-2.3227,1.0413,1.0413
-10.6133,-2.3227,1.0530,1.0530
-10.6784,-2.3878,1.0052,1.0052
-10.7434,-2.3878,1.0242,1.0242
-10.8085,-2.3878,1.0413,1.0413
-10.8735,-2.3878,1.0530,1.0530
-10.9386,-2.3878,1.0530,1.0530
-11.0036,-2.4528,1.0242,1.0242
-11.0687,-2.4528,1.0328,1.0328
-11.1337,-2.4528,1.0413,1.0413
-11.1988,-2.4528,1.0530,1.0530
-11.2638,-2.4528,1.0413,1.0413
-11.3289,-2.5179,1.0242,1.0242
-11.3939,-2.5179,1.0413,1.0413
-11.4590,-2.5179,1.0530,1.0530
-11.5240,-2.5179,1.0530,1.0530
-11.5891,-2.5829,1.0242,1.0242
-11.6541,-2.5829,1.0328,1.0328
-11.7192,-2.5829,1.0413,1.0413
-11.7842,-2.5829,1.0530,1.0530
-11.8493,-2.5829,1.0413,1.0413
-11.9143,-2.6480,1.0242,1.0242
-11.9794,-2.6480,1.0413,1.0413
-12.0444,-2.6480,1.0530,1.0530
-12.1095,-2.6480,1.0530,1.0530
-12.1745,-2.7130,1.0242,1.0242
-12.2396,-2.7130,1.0328,1.0328
-12.3046,-2.7130,1.0413,1.0413
-12.3697,-2.7130,1.0530,1.0530
-12.4347,-2.7130,1.0413,1.0413
-12.4998,-2.7781,1.0242,1.0242
-12.5648,-2.7781,1.0413,1.0413
-12.6299,-2.7781,1.0530,1.0530
-12.6949,-2.7781,1.0530,1.0530
-12.7600,-2.8431,1.0242,1.0242
-12.8250,-2.8431,1.0328,1.0328
-12.8901,-2.8431,1.0413,1.0413
-12.9551,-2.8431,1.0530,1.0530
-13.0202,-2.8431,1.0413,1.0413
-13.0852,-2.9082,1.0242,1.0242
-13.1503,-2.9082,1.0413,1.0413
-13.2153,-2.9082,1.0530,1.0530
-13.2804,-2.9082,1.0530,1.0530
-13.3454,-2.9732,1.0242,1.0242
-13.4105,-2.9732,1.0328,1.0328
-13.4755,-2.9732,1.0413,1.0413
-13.5406,-2.9732,1.0530,1.0530
-13.6056,-2.9732,1.0413,1.0413
-13.6707,-3.0383,1.0242,1.0242
-13.7357,-3.0383,1.0413,1.0413
-13.8008,-3.0383,1.0530,1.0530
-13.8658,-3.0383,1.0530,1.0530
-13.9309,-3.1033,1.0242,1.0242
-13.9959,-3.1033,1.0328,1.0328
-14.0610,-3.1033,1.0413,1.0413
-14.1260,-3.1033,1.0530,1.0530
-14.1911,-3.1033,1.0413,1.0413
-14.2561,-3.1684,1.0242,1.0242
-14.3212,-3.1684,1.0413,1.0413
-14.3862,-3.1684,1.0530,1.0530
-14.4513,-3.1684,1.0530,1.0530
-14.5163,-3.2334,1.0242,1.0242
-14.5814,-3.2334,1.0328,1.0328
-14.6464,-3.2334,1.0413,1.0413
-14.7115,-3.2334,1.0530,1.0530
-14.7765,-3.2334,1.0413,1.0413
-14.8416,-3.2985,1.0242,1.0242
-14.9066,-3.2985,1.0413,1.0413
-14.9717,-3.2985,1.0530,1.0530
-15.0367,-3.2985,1.0530,1.0530
-15.1018,-3.3635,1.0242,1.0242
-15.1668,-3.3635,1.0328,1.0328
-15.2319,-3.3635,1.0413,1.0413
-15.2969,-3.3635,1.0530,1.0530
-15.3620,-3.3635,1.0413,1.0413
-15.4270,-3.4286,1.0242,1.0242
-15.4921,-3.4286,1.0413,1.0413
-15.5571,-3.4286,1.0530,1.0530
-15.6222,-3.4286,1.0530,1.0530
-15.6872,-3.4936,1.0242,1.0242
-15.7523,-3.4936,1.0328,1.0328
-15.8173,-3.4936,1.0413,1.0413
-15.8824,-3.4936,1.0530,1.0530
-15.9474,-3.4936,1.0413,1.0413
-16.0125,-3.5587,1.0242,1.0242
-16.0775,-3.5587,1.0413,1.0413
-16.1426,-3.5587,1.0530,1.0530
-16.2076,-3.5587,1.0530,1.0530
-16.2727,-3.6237,1.0242,1.0242
-16.3377,-3.6237,1.0328,1.0328
-16.4028,-3.6237,1.0413,1.0413
-16.4678,-3.6237,1.0530,1.0530
-16.5329,-3.6237,1.0530,1.0530
-16.5979,-3.6888,1.0242,1.0242
-16.6630,-3.6888,1.0328,1.0328
-16.7280,-3.6888,1.0413,1.0413
-16.7931,-3.6888,1.0530,1.0530
-16.8581,-3.7538,1.0052,1.0052
-16.9232,-3.7538,1.0242,1.0242
-16.9882,-3.7538,1.0413,1.0413
-17.0533,-3.7538,1.0530,1.0530
-17.1183,-3.7538,1.0530,1.0530
-17.1834,-3.8189,1.0242,1.0242
-17.2484,-3.8189,1.0328,1.0328
-17.3135,-3.8189,1.0413,1.0413
-17.3785,-3.8189,1.0530,1.0530
-17.4436,-3.8189,1.0413,1.0413
-17.5086,-3.8839,1.0242,1.0242
-17.5737,-3.8839,1.0413,1.0413
-17.6387,-3.8839,1.0530,1.0530
-17.7038,-3.8839,1.0530,1.0530
-17.7688,-3.9490,1.0242,1.0242
-17.8339,-3.9490,1.0328,1.0328
-17.8989,-3.9490,1.0413,1.0413
-17.9640,-3.9490,1.0530,1.0530
-18.0290,-3.9490,1.0413,1.0413
-18.0941,-4.0140,1.0242,1.0242
-18.1591,-4.0140,1.0413,1.0413
-18.2242,-4.0140,1.0530,1.0530
-18.2892,-4.0140,1.0530,1.0530
-18.3543,-4.0791,1.0242,1.0242
-18.4193,-4.0791,1.0328,1.0328
-18.4844,-4.0791,1.0413,1.0413
-18.5494,-4.0791,1.0530,1.0530
-18.6145,-4.0791,1.0530,1.0530
-18.6795,-4.1441,1.0242,1.0242
-18.7446,-4.1441,1.0328,1.0328
-18.8096,-4.1441,1.0413,1.0413
-18.8747,-4.1441,1.0530,1.0530
-18.9397,-4.2092,1.0052,1.0052
-19.0048,-4.2092,1.0242,1.0242
-19.0698,-4.2092,1.0413,1.0413
-19.1349,-4.2092,1.0530,1.0530
-19.1999,-4.2092,1.0530,1.0530
-19.2650,-4.2742,1.0242,1.0242
-19.3300,-4.2742,1.0328,1.0328
-19.3951,-4.2742,1.0413,1.0413
-19.4601,-4.2742,1.0530,1.0530
-19.5252,-4.2742,1.0530,1.0530
-19.5902,-4.3393,1.0242,1.0242
-19.6553,-4.3393,1.0328,1.0328
-19.7203,-4.3393,1.0413,1.0413
-19.7854,-4.3393,1.0530,1.0530
-19.8504,-4.4043,1.0052,1.0052
-19.9155,-4.4043,1.0242,1.0242
-19.9805,-4.4043,1.0413,1.0413
-20.0456,-4.4043,1.0530,1.0530
-20.1106,-4.4043,1.0530,1.0530
-20.1757,-4.4694,1.0242,1.0242
-20.2407,-4.4694,1.0328,1.0328
-20.3058,-4.4694,1.0413,1.0413
-20.3708,-4.4694,1.0530,1.0530
-20.4359,-4.4694,1.0413,1.0413
-20.5009,-4.5344,1.0242,1.0242
-20.5660,-4.5344,1.0328,1.0328
-20.6310,-4.5344,1.0413,1.0413
-20.6961,-4.5344,1.0530,1.0530
-20.7611,-4.5995,1.0052,1.0052
-20.8262,-4.5995,1.0242,1.0242
-20.8912,-4.5995,1.0413,1.0413
-20.9563,-4.5995,1.0530,1.0530
-21.0213,-4.5995,1.0530,1.0530
-21.0864,-4.6645,1.0242,1.0242
-21.1514,-4.6645,1.0328,1.0328
-21.2165,-4.6645,1.0413,1.0413
-21.2815,-4.6645,1.0530,1.0530
-21.3466,-4.6645,1.0530,1.0530
-21.4116,-4.7296,1.0242,1.0242
-21.4767,-4.7296,1.0328,1.0328
-21.5417,-4.7296,1.0413,1.0413
-21.6068,-4.7296,1.0530,1.0530
-21.6718,-4.7946,1.0052,1.0052
-21.7369,-4.7946,1.0242,1.0242
-21.8019,-4.7946,1.0413,1.0413
-21.8670,-4.7946,1.0530,1.0530
-21.9320,-4.7946,1.0530,1.0530
-21.9971,-4.8597,1.0242,1.0242
-22.0621,-4.8597,1.0328,1.0328
-22.1272,-4.8597,1.0413,1.0413
-22.1922,-4.8597,1.0530,1.0530
-22.2573,-4.8597,1.0530,1.0530
-22.3223,-4.9247,1.0242,1.0242
-22.3874,-4.9247,1.0328,1.0328
-22.4524,-4.9247,1.0413,1.0413
-22.5175,-4.9247,1.0530,1.0530
-22.5825,-4.9898,1.0052,1.0052
-22.6476,-4.9898,1.0242,1.0242
-22.7126,-4.9898,1.0413,1.0413
-22.7777,-4.9898,1.0530,1.0530
-22.8427,-4.9898,1.0530,1.0530
-22.9078,-5.0548,1.0242,1.0242
-22.9728,-5.0548,1.0328,1.0328
-23.0379,-5.0548,1.0413,1.0413
-23.1029,-5.0548,1.0530,1.0530
-23.1680,-5.0548,1.0530,1.0530
-23.2330,-5.1199,1.0242,1.0242
-23.2981,-5.1199,1.0328,1.0328
-23.3631,-5.1199,1.0413,1.0413
-23.4282,-5.1199,1.0530,1.0530
-23.4932,-5.1849,1.0052,1.0052
-23.5583,-5.1849,1.0242,1.0242
-23.6233,-5.1849,1.0413,1.0413
-23.6884,-5.1849,1.0530,1.0530
-23.7534,-5.1849,1.0530,1.0530
-23.8185,-5.2500,1.0242,1.0242
-23.8835,-5.2500,1.0328,1.0328
-23.9486,-5.2500,1.0413,1.0413
-24.0136,-5.2500,1.0530,1.0530
-24.0787,-5.2500,1.0530,1.0530
-24.1437,-5.3150,1.0242,1.0242
-24.2088,-5.3150,1.0328,1.0328
-24.2738,-5.3150,1.0413,1.0413
-24.3389,-5.3150,1.0530,1.0530
-24.4039,-5.3801,1.0052,1.0052
-24.4690,-5.3801,1.0242,1.0242
-24.5340,-5.3801,1.0413,1.0413
-24.5991,-5.3801,1.0530,1.0530
-24.6641,-5.3801,1.0530,1.0530
-24.7292,-5.4451,1.0242,1.0242
-24.7942,-5.4451,1.0328,1.0328
-24.8593,-5.4451,1.0413,1.0413
-24.9243,-5.4451,1.0530,1.0530
-24.9894,-5.4451,1.0530,1.0530
-25.0544,-5.5102,1.0242,1.0242
-25.1195,-5.5102,1.0328,1.0328
-25.1845,-5.5102,1.0413,1.0413
-25.2496,-5.5102,1.0530,1.0530
-25.3146,-5.5752,1.0052,1.0052
-25.3797,-5.5752,1.0242,1.0242
-25.4447,-5.5752,1.0328,1.0328
-25.5098,-5.5752,1.0413,1.0413
-25.5748,-5.5752,1.0530,1.0530
-25.6399,-5.6403,1.0052,1.0052
-25.7049,-5.6403,1.0242,1.0242
-25.7700,-5.6403,1.0413,1.0413
-25.8350,-5.6403,1.0530,1.0530
-25.9001,-5.6403,1.0530,1.0530
-25.9651,-5.7053,1.0242,1.0242
-26.0302,-5.7053,1.0328,1.0328
-26.0952,-5.7053,1.0413,1.0413
-26.1603,-5.7053,1.0530,1.0530
-26.2253,-5.7053,1.0413,1.0413
-26.2904,-5.7704,1.0242,1.0242
-26.3554,-5.7704,1.0413,1.0413
-26.4205,-5.7704,1.0530,1.0530
-26.4855,-5.7704,1.0530,1.0530
-26.5506,-5.8354,1.0242,1.0242
-26.6156,-5.8354,1.0328,1.0328
-26.6807,-5.8354,1.0413,1.0413
-26.7457,-5.8354,1.0530,1.0530
-26.8108,-5.8354,1.0530,1.0530
-26.8758,-5.9005,1.0242,1.0242
-26.9409,-5.9005,1.0328,1.0328
-27.0059,-5.9005,1.0413,1.0413
-27.0710,-5.9005,1.0530,1.0530
-27.1360,-5.9655,1.0052,1.0052
-27.2011,-5.9655,1.0242,1.0242
-27.2661,-5.9655,1.0413,1.0413
-27.3312,-5.9655,1.0530,1.0530
-27.3962,-5.9655,1.0530,1.0530
-27.4613,-6.0306,1.0242,1.0242
-27.5263,-6.0306,1.0328,1.0328
-27.5914,-6.0306,1.0413,1.0413
-27.6564,-6.0306,1.0530,1.0530
-27.7215,-6.0306,1.0413,1.0413
-27.7865,-6.0956,1.0242,1.0242
-27.8516,-6.0956,1.0328,1.0328
-27.9166,-6.0956,1.0413,1.0413
-27.9817,-6.0956,1.0530,1.0530
-28.0467,-6.1607,1.0052,1.0052
-28.1118,-6.1607,1.0242,1.0242
-28.1768,-6.1607,1.0413,1.0413
-28.2419,-6.1607,1.0530,1.0530
-28.3069,-6.1607,1.0530,1.0530
-28.3720,-6.2257,1.0242,1.0242
-28.4370,-6.2257,1.0328,1.0328
-28.5021,-6.2257,1.0413,1.0413
-28.5671,-6.2257,1.0530,1.0530
-28.6322,-6.2257,1.0413,1.0413
-28.6972,-6.2908,1.0242,1.0242
-28.7623,-6.2908,1.0413,1.0413
-28.8273,-6.2908,1.0530,1.0530
-28.8924,-6.2908,1.0530,1.0530
-28.9574,-6.3558,1.0242,1.0242
-29.0225,-6.3558,1.0328,1.0328
-29.0875,-6.3558,1.0413,1.0413
-29.1526,-6.3558,1.0530,1.0530
-29.2176,-6.3558,1.0413,1.0413
-29.2827,-6.4209,1.0242,1.0242
-29.3477,-6.4209,1.0328,1.0328
-29.4128,-6.4209,1.0413,1.0413
-29.4778,-6.4209,1.0530,1.0530
-29.5429,-6.4859,1.0052,1.0052
-29.6079,-6.4859,1.0242,1.0242
-29.6730,-6.4859,1.0413,1.0413
-29.7380,-6.4859,1.0530,1.0530
-29.8031,-6.4859,1.0530,1.0530
-29.8681,-6.5510,1.0242,1.0242
-29.9332,-6.5510,1.0328,1.0328
-29.9982,-6.5510,1.0413,1.0413
-30.0633,-6.5510,1.0530,1.0530
-30.1283,-6.5510,1.0413,1.0413
-30.1934,-6.6160,1.0242,1.0242
-30.2584,-6.6160,1.0328,1.0328
-30.3235,-6.6160,1.0413,1.0413
-30.3885,-6.6160,1.0530,1.0530
-30.4536,-6.6160,1.0413,1.0413
-30.5186,-6.6811,1.0242,1.0242
-30.5837,-6.6811,1.0328,1.0328
-30.6487,-6.6811,1.0413,1.0413
-30.7138,-6.6811,1.0530,1.0530
-30.7788,-6.6811,1.0530,1.0530
-30.8439,-6.7461,1.0242,1.0242
-30.9089,-6.7461,1.0328,1.0328
-30.9740,-6.7461,1.0413,1.0413
-31.0390,-6.7461,1.0530,1.0530
-31.1041,-6.7461,1.0530,1.0530
-31.1691,-6.8112,1.0242,1.0242
-31.2342,-6.8112,1.0328,1.0328
-31.2992,-6.8112,1.0413,1.0413
-31.3643,-6.8112,1.0530,1.0530
-31.4293,-6.8112,1.0530,1.0530
-31.4944,-6.8762,1.0242,1.0242
-31.5594,-6.8762,1.0328,1.0328
-31.6245,-6.8762,1.0413,1.0413
-31.6895,-6.8762,1.0530,1.0530
-31.7546,-6.8762,1.0530,1.0530
-31.8196,-6.9413,1.0242,1.0242
-31.8847,-6.9413,1.0328,1.0328
-31.9497,-6.9413,1.0413,1.0413
-32.0148,-6.9413,1.0530,1.0530
-32.0798,-6.9413,1.0530,1.0530
-32.1449,-7.0063,1.0242,1.0242
-32.2099,-7.0063,1.0277,1.0277
-32.2750,-7.0063,1.0328,1.0328
-32.3400,-7.0063,1.0413,1.0413
-32.4051,-7.0063,1.0530,1.0530
-32.4701,-7.0714,1.0052,1.0052
-32.5352,-7.0714,1.0242,1.0242
-32.6002,-7.0714,1.0328,1.0328
-32.6653,-7.0714,1.0413,1.0413
-32.7303,-7.0714,1.0530,1.0530
-32.7954,-7.1364,1.0052,1.0052
-32.8604,-7.1364,1.0242,1.0242
-32.9255,-7.1364,1.0328,1.0328
-32.9905,-7.1364,1.0413,1.0413
-33.0556,-7.1364,1.0530,1.0530
-33.1206,-7.1364,1.0413,1.0413
-33.1857,-7.2015,1.0242,1.0242
-33.2507,-7.2015,1.0328,1.0328
-33.3158,-7.2015,1.0413,1.0413
-33.3808,-7.2015,1.0530,1.0530
-33.4459,-7.2015,1.0413,1.0413
-33.5109,-7.2665,1.0242,1.0242
-33.5760,-7.2665,1.0328,1.0328
-33.6410,-7.2665,1.0413,1.0413
-33.7061,-7.2665,1.0530,1.0530
-33.7711,-7.3316,1.0052,1.0052
-33.8362,-7.3316,1.0242,1.0242
-33.9012,-7.3316,1.0328,1.0328
-33.9663,-7.3316,1.0413,1.0413
-34.0313,-7.3316,1.0530,1.0530
-34.0964,-7.3966,1.0052,1.0052
-34.1614,-7.3966,1.0242,1.0242
-34.2265,-7.3966,1.0328,1.0328
-34.2915,-7.3966,1.0413,1.0413
-34.3566,-7.3966,1.0530,1.0530
-34.4216,-7.4617,1.0052,1.0052
-34.4867,-7.4617,1.0242,1.0242
-34.5517,-7.4617,1.0328,1.0328
-34.6168,-7.4617,1.0413,1.0413
-34.6818,-7.4617,1.0530,1.0530
-34.7469,-7.5267,1.0052,1.0052
-34.8119,-7.5267,1.0242,1.0242
-34.8770,-7.5267,1.0413,1.0413
-34.9420,-7.5267,1.0530,1.0530
-35.0071,-7.5267,1.0530,1.0530
-35.0721,-7.5918,1.0242,1.0242
-35.1372,-7.5918,1.0328,1.0328
-35.2022,-7.5918,1.0413,1.0413
-35.2673,-7.5918,1.0530,1.0530
-35.3323,-7.5918,1.0530,1.0530
-35.3974,-7.6568,1.0242,1.0242
-35.4624,-7.6568,1.0328,1.0328
-35.5275,-7.6568,1.0413,1.0413
-35.5925,-7.6568,1.0530,1.0530
-35.6576,-7.7219,1.0052,1.0052
-35.7226,-7.7219,1.0242,1.0242
-35.7877,-7.7219,1.0413,1.0413
-35.8527,-7.7219,1.0530,1.0530
-35.9178,-7.7219,1.0530,1.0530
-35.9828,-7.7869,1.0242,1.0242
-36.0479,-7.7869,1.0328,1.0328
-36.1129,-7.7869,1.0413,1.0413
-36.1780,-7.7869,1.0530,1.0530
-36.2430,-7.7869,1.0413,1.0413
-36.3081,-7.8520,1.0242,1.0242
-36.3731,-7.8520,1.0413,1.0413
-36.4382,-7.8520,1.0530,1.0530
-36.5032,-7.8520,1.0530,1.0530
-36.5683,-7.9170,1.0242,1.0242
-36.6333,-7.9170,1.0328,1.0328
-36.6984,-7.9170,1.0413,1.0413
-36.7634,-7.9170,1.0530,1.0530
-36.8285,-7.9170,1.0413,1.0413
-36.8935,-7.9821,1.0242,1.0242
-36.9586,-7.9821,1.0413,1.0413
-37.0236,-7.9821,1.0530,1.0530
-37.0887,-7.9821,1.0530,1.0530
-37.1537,-8.0471,1.0242,1.0242
-37.2188,-8.0471,1.0328,1.0328
-37.2838,-8.0471,1.0413,1.0413
-37.3489,-8.0471,1.0530,1.0530
-37.4139,-8.0471,1.0413,1.0413
-37.4790,-8.1122,1.0242,1.0242
-37.5440,-8.1122,1.0413,1.0413
-37.6091,-8.1122,1.0530,1.0530
-37.6741,-8.1122,1.0530,1.0530
-37.7392,-8.1772,1.0242,1.0242
-37.8042,-8.1772,1.0328,1.0328
-37.8693,-8.1772,1.0413,1.0413
-37.9343,-8.1772,1.0530,1.0530
-37.9994,-8.1772,1.0413,1.0413
-38.0644,-8.2423,1.0242,1.0242
-38.1295,-8.2423,1.0413,1.0413
-38.1945,-8.2423,1.0530,1.0530
-38.2596,-8.2423,1.0530,1.0530
-38.3246,-8.3073,1.0242,1.0242
-38.3897,-8.3073,1.0328,1.0328
-38.4547,-8.3073,1.0413,1.0413
-38.5198,-8.3073,1.0530,1.0530
-38.5848,-8.3073,1.0413,1.0413
-38.6499,-8.3724,1.0242,1.0242
-38.7149,-8.3724,1.0413,1.0413
-38.7800,-8.3724,1.0530,1.0530
-38.8450,-8.3724,1.0530,1.0530
-38.9101,-8.4374,1.0242,1.0242
-38.9751,-8.4374,1.0328,1.0328
-39.0402,-8.4374,1.0413,1.0413
-39.1052,-8.4374,1.0530,1.0530
-39.1703,-8.4374,1.0413,1.0413
-39.2353,-8.5025,1.0242,1.0242
-39.3004,-8.5025,1.0413,1.0413
-39.3654,-8.5025,1.0530,1.0530
-39.4305,-8.5025,1.0530,1.0530
-39.4955,-8.5675,1.0242,1.0242
-39.5606,-8.5675,1.0328,1.0328
-39.6256,-8.5675,1.0413,1.0413
-39.6907,-8.5675,1.0530,1.0530
-39.7557,-8.5675,1.0413,1.0413
-39.8208,-8.6326,1.0242,1.0242
-39.8858,-8.6326,1.0413,1.0413
-39.9509,-8.6326,1.0530,1.0530
-40.0159,-8.6326,1.0530,1.0530
-40.0810,-8.6976,1.0242,1.0242
-40.1460,-8.6976,1.0328,1.0328
-40.2111,-8.6976,1.0413,1.0413
-40.2761,-8.6976,1.0530,1.0530
-40.3412,-8.6976,1.0413,1.0413
-40.4062,-8.7627,1.0242,1.0242
-40.4713,-8.7627,1.0413,1.0413
-40.5363,-8.7627,1.0530,1.0530
-40.6014,-8.7627,1.0530,1.0530
-40.6664,-8.8277,1.0242,1.0242
-40.7315,-8.8277,1.0328,1.0328
-40.7965,-8.8277,1.0413,1.0413
-40.8616,-8.8277,1.0530,1.0530
-40.9266,-8.8277,1.0413,1.0413
-40.9917,-8.8928,1.0242,1.0242
-41.0567,-8.8928,1.0328,1.0328
-41.1218,-8.8928,1.0413,1.0413
-41.1868,-8.8928,1.0530,1.0530
-41.2519,-8.9578,1.0052,1.0052
-41.3169,-8.9578,1.0242,1.0242
-41.3820,-8.9578,1.0413,1.0413
-41.4470,-8.9578,1.0530,1.0530
-41.5121,-8.9578,1.0530,1.0530
-41.5771,-9.0229,1.0242,1.0242
-41.6422,-9.0229,1.0328,1.0328
-41.7072,-9.0229,1.0413,1.0413
-41.7723,-9.0229,1.0530,1.0530
-41.8373,-9.0229,1.0413,1.0413
-41.9024,-9.0879,1.0242,1.0242
-41.9674,-9.0879,1.0413,1.0413
-42.0325,-9.0879,1.0530,1.0530
-42.0975,-9.0879,1.0530,1.0530
-42.1626,-9.1530,1.0242,1.0242
-42.2276,-9.1530,1.0328,1.0328
-42.2927,-9.1530,1.0413,1.0413
-42.3577,-9.1530,1.0530,1.0530
-42.4228,-9.1530,1.0413,1.0413
-42.4878,-9.2180,1.0242,1.0242
-42.5529,-9.2180,1.0413,1.0413
-42.6179,-9.2180,1.0530,1.0530
-42.6830,-9.2180,1.0530,1.0530
-42.7480,-9.2831,1.0242,1.0242
-42.8131,-9.2831,1.0328,1.0328
-42.8781,-9.2831,1.0413,1.0413
-42.9432,-9.2831,1.0530,1.0530
-43.0082,-9.2831,1.0530,1.0530
-43.0733,-9.3481,1.0242,1.0242
-43.1383,-9.3481,1.0328,1.0328
-43.2034,-9.3481,1.0413,1.0413
-43.2684,-9.3481,1.0530,1.0530
-43.3335,-9.4132,1.0052,1.0052
-43.3985,-9.4132,1.0242,1.0242
-43.4636,-9.4132,1.0413,1.0413
-43.5286,-9.4132,1.0530,1.0530
-43.5937,-9.4132,1.0530,1.0530
-43.6587,-9.4782,1.0242,1.0242
-43.7238,-9.4782,1.0413,1.0413
-43.7888,-9.4782,1.0530,1.0530
-43.8539,-9.4782,1.0530,1.0530
-43.9189,-9.4782,1.0413,1.0413
-43.9840,-9.5433,1.0328,1.0328
-44.0490,-9.5433,1.0413,1.0413
-44.1141,-9.5433,1.0530,1.0530
-44.1791,-9.5433,1.0413,1.0413
-44.2442,-9.6083,1.0242,1.0242
-44.3092,-9.6083,1.0413,1.0413
-44.3743,-9.6083,1.0530,1.0530
-44.4393,-9.6083,1.0413,1.0413
-44.5044,-9.6734,1.0242,1.0242
-44.5694,-9.6734,1.0413,1.0413
-44.6345,-9.6734,1.0530,1.0530
-44.6995,-9.6734,1.0530,1.0530
-44.7646,-9.6734,1.0413,1.0413
