-12.8917605,24.7944946,10.4216288
-12.7235584,24.6864592,10.2772292
-12.5545488,24.5798150,10.1329774
-12.3845720,24.4745233,9.9887255
-12.2136062,24.3706349,9.8444736
-12.0416296,24.2682009,9.7002217
-11.8689808,24.1674806,9.5561879
-11.6955482,24.0684731,9.4123217
-11.5210128,23.9710762,9.2684554
-11.3453306,23.8753500,9.1245892
-11.1684578,23.7813549,8.9807230
-10.9909213,23.6894434,8.8372333
-10.8127759,23.5997213,8.6941777
-10.6333231,23.5119460,8.5511221
-10.4525172,23.4262186,8.4080665
-10.2703126,23.3426403,8.2650109
-10.0872836,23.2615803,8.1207306
-9.9040918,23.1833117,7.9739467
-9.7195376,23.1071708,7.8271627
-9.5336833,23.0330499,7.6803787
-9.3465912,22.9608411,7.5335947
-9.1581619,22.8903774,7.3870047
-8.9677616,22.8214339,7.2416132
-8.7769957,22.7549349,7.0962216
-8.5865404,22.6915051,6.9508301
-8.3970716,22.6317694,6.8054386
-8.2092655,22.5763524,6.6600470
-8.0045247,22.5207810,6.5190158
-7.8036497,22.4713801,6.3780653
-7.6083768,22.4284570,6.2371148
-7.4200786,22.3922157,6.0961643
-7.2272478,22.3609750,5.9581008
-7.0187827,22.3348765,5.8260761
-6.8205741,22.3183327,5.6940513
-6.6298187,22.3105722,5.5620266
-6.4376572,22.3109987,5.4435548
-6.2417142,22.3203641,5.3372425
-6.0437218,22.3394954,5.2309302
-5.8398824,22.3691394,5.1246179
-5.6507814,22.4050348,5.0441700
-5.4575901,22.4499280,4.9650061
-5.2618377,22.5043286,4.8858422
-5.0661683,22.5685577,4.8066783
-4.8758113,22.6416776,4.7189650
-4.6904916,22.7237441,4.6305251
-4.5121088,22.8139237,4.5420851
-4.3427913,22.9113011,4.4536452
-4.1712026,23.0243101,4.4333651
-4.0100766,23.1464043,4.4271231
-3.8615003,23.2755609,4.4208810
-3.7238043,23.4124271,4.4204752
-3.5917521,23.5625954,4.4612438
-3.4705963,23.7205558,4.5020124
-3.3592731,23.8867227,4.5427809
-3.2592868,24.0569058,4.5943927
-3.1689512,24.2321202,4.6533270
-3.0866640,24.4152119,4.7122613
-3.0126811,24.6060729,4.7711956
-2.9511801,24.7917332,4.8218678
-2.8979484,24.9824232,4.8717379
-2.8530061,25.1789090,4.9216080
-2.8168028,25.3807573,4.9714782
-2.7910310,25.5753801,5.0364905
-2.7734025,25.7731006,5.1022918
-2.7637439,25.9738917,5.1680932
-2.7619773,26.1771089,5.2338945
-2.7677412,26.3766493,5.3196540
-2.7804164,26.5753460,5.4127148
-2.7996097,26.7747013,5.5057756
-2.8249056,26.9742328,5.5988363
-2.8557255,27.1724997,5.7020050
-2.8914359,27.3684796,5.8235401
-2.9319050,27.5640162,5.9450751
-2.9767541,27.7592259,6.0666102
-3.0256044,27.9542252,6.1881452
-3.0770065,28.1452667,6.3291058
-3.1315094,28.3362078,6.4718172
-3.1889388,28.5277612,6.6145285
-3.2490287,28.7202883,6.7572398
-3.3104895,28.9110129,6.9031659
-3.3723153,29.0981170,7.0543192
-3.4359162,29.2867211,7.2054725
-3.5010966,29.4768756,7.3566258
-3.5676607,29.6686314,7.5077791
-3.6335455,29.8567131,7.6569072
-3.6993717,30.0433693,7.8049155
-3.7660540,30.2314605,7.9529237
-3.8334897,30.4209286,8.1009319
-3.9015758,30.6117152,8.2489401
-3.9687412,30.7996472,8.3888995
-4.0357027,30.9868714,8.5253516
-4.1030193,31.1750311,8.6618036
-4.1706140,31.3639892,8.7982556
-4.2384100,31.5536090,8.9347076
-4.3058517,31.7424235,9.0611962
-4.3729474,31.9307251,9.1808391
-4.4398395,32.1193263,9.3004820
-4.5063430,32.3081277,9.4201249
-4.5722727,32.4970298,9.5397678
-4.6376294,32.6864756,9.6493095
-4.7022909,32.8765834,9.7453551
-4.7658396,33.0666090,9.8414006
-4.8281097,33.2565342,9.9374462
-4.8889358,33.4463410,10.0334918
-4.9483996,33.6368134,10.1206141
-5.0066955,33.8290480,10.1866896
-5.0632108,34.0212088,10.2527652
-5.1179416,34.2133573,10.3188407
-5.1708838,34.4055551,10.3849162
-5.2221229,34.5982052,10.4438832
-5.2718434,34.7921176,10.4802495
-5.3197793,34.9862778,10.5166158
-5.3659608,35.1807566,10.5529820
-5.4104185,35.3756250,10.5893483
-5.4532365,35.5712053,10.6209788
-5.4945670,35.7680854,10.6356263
-5.5342201,35.9650009,10.6502738
-5.5722058,36.1615522,10.6649213
-5.6085341,36.3573399,10.6795688
-5.6436387,36.5543923,10.6914883
-5.6783453,36.7579157,10.6940843
-5.7108528,36.9586443,10.6966803
-5.7408567,37.1556360,10.6992763
-5.7680524,37.3479488,10.7018723
-5.7939065,37.5490669,10.7018247
-5.8177032,37.7570565,10.6990953
-5.8378595,37.9565334,10.6963659
-5.8548706,38.1472737,10.6936365
-5.8700498,38.3403436,10.6907353
-5.8832589,38.5408045,10.6875897
-5.8926219,38.7375114,10.6844440
-5.8976387,38.9363719,10.6812983
-5.8980016,39.1225952,10.6823963
-5.8940093,39.3147281,10.6841127
-5.8852033,39.5176413,10.6858291
-5.8710875,39.7333675,10.6875455
-5.8551626,39.9218643,10.6967803
-5.8359178,40.1141604,10.7069128
-5.8131052,40.3135837,10.7170452
-5.7868346,40.5187714,10.7271777
-5.7572156,40.7283608,10.7373102
-5.7270875,40.9243274,10.7554138
-5.6948020,41.1209731,10.7740600
-5.6606101,41.3187012,10.7927061
-5.6249289,41.5167903,10.8113523
-5.5881755,41.7145187,10.8299985
-5.5504291,41.9128670,10.8528438
-5.5118226,42.1112690,10.8794516
-5.4724819,42.3081742,10.9060594
