# x_m,y_m,w_tr_right_m,w_tr_left_m,curvature
10.8699,93.2446,1.0147,1.0147,-0.5915889908047117
10.8699,93.309,1.0147,1.0147,-0.36834984808133836
10.8699,93.3735,1.0147,1.0147,-0.14940489627697054
10.8699,93.4379,1.0147,1.0147,0.06749387744080532
10.8055,93.5024,1.0792,1.0792,0.18941978595894662
10.8055,93.5669,1.0792,1.0792,0.2188571510782323
10.8055,93.6313,1.0792,1.0792,0.24729848118035722
10.8055,93.6958,1.0792,1.0792,0.2744547721168864
10.8055,93.7602,1.0792,1.0792,0.29985540833240615
10.8055,93.8247,1.0792,1.0792,0.010061435560965212
10.8055,93.8892,1.0792,1.0792,-0.3165487258266918
10.8055,93.9536,1.0792,1.0792,-0.6498071716048304
10.8055,94.0181,1.0792,1.0792,-0.9930636265293791
10.8055,94.0825,1.0792,1.0792,-1.3337939427363232
10.8055,94.147,1.0792,1.0792,-0.9076611271828728
10.8699,94.2115,1.0147,1.0147,-0.05478621272263398
10.8699,94.2759,1.0147,1.0147,0.5415190985152631
10.8699,94.3404,1.0147,1.0147,1.1566082589404982
10.8699,94.4048,1.0147,1.0147,1.5178301432221226
10.8699,94.4693,1.0147,1.0147,0.8842562354556872
10.8699,94.5338,1.0147,1.0147,0.26982559596850675
10.8699,94.5982,1.0147,1.0147,-0.3328279217240073
10.8699,94.6627,1.0164,1.0164,-0.9525471230300407
10.9344,94.7271,0.9574,0.9574,-1.2872709888198783
10.9344,94.7916,0.9663,0.9663,-0.8212515096597311
10.9344,94.8561,0.9786,0.9786,-0.3629131948823789
10.9344,94.9205,0.9942,0.9942,0.0819652638436732
10.9344,94.985,1.013,1.013,0.5234133888273244
10.9344,95.0494,1.0349,1.0349,0.5054971978798903
10.9988,95.1139,0.9942,0.9942,-0.11352752176856123
10.9988,95.1784,1.013,1.013,-0.5601322552036485
10.9988,95.2428,1.0349,1.0349,-1.01854725680349
10.9988,95.3073,1.0564,1.0564,-1.473001445783709
10.9988,95.3717,1.0744,1.0744,-0.9224337638705873
10.9988,95.4362,1.0564,1.0564,-0.3247380081532681
11.0633,95.5007,1.0597,1.0597,0.5015382539897513
11.1278,95.5651,1.0299,1.0299,1.3616079879594445
11.1278,95.6296,1.0597,1.0597,1.211506965906017
11.1278,95.694,1.0744,1.0744,0.67112046099804
11.1922,95.7585,1.0597,1.0597,-0.0703523947107376
11.1922,95.823,1.0613,1.0613,-0.5891968704670516
11.2567,95.8874,1.0597,1.0597,-1.048506397009755
11.2567,95.9519,1.0597,1.0597,-1.005290641578244
11.3211,96.0163,1.0597,1.0597,-0.9495385938709011
11.3211,96.0808,1.0597,1.0597,-0.9156476033838532
11.3856,96.1453,1.0613,1.0613,-0.792948999079115
11.3856,96.2097,1.0416,1.0416,-0.39262921096830034
11.4501,96.2742,1.0613,1.0613,0.17423741077792418
11.5145,96.3386,1.0613,1.0613,0.7548346432199402
11.5145,96.4031,1.0416,1.0416,1.173875552412191
11.579,96.4676,1.0613,1.0613,0.7989659551569743
11.6434,96.532,1.0695,1.0695,0.14836382481389207
11.7079,96.5965,1.0613,1.0613,-0.4903256994990556
11.7079,96.6609,1.0416,1.0416,-0.9485875677866875
11.7724,96.7254,1.0613,1.0613,-0.8804851233929878
11.8368,96.7899,1.0662,1.0662,-0.6989125352789625
11.9013,96.8543,1.0662,1.0662,-0.5240417340850275
11.9657,96.9188,1.0662,1.0662,-0.3646634054831875
12.0302,96.9832,1.0662,1.0662,-0.32333379299529863
12.0947,97.0477,1.0662,1.0662,-0.2794368094700757
12.1591,97.1122,1.0662,1.0662,-0.23401332404455283
12.2236,97.1766,1.0662,1.0662,-0.18783263450848767
12.288,97.2411,1.0662,1.0662,0.1076130616097599
12.3525,97.3055,1.0662,1.0662,0.42190225164046996
12.417,97.37,1.0662,1.0662,0.7418673777656821
12.4814,97.4345,1.0662,1.0662,1.0550263043583696
12.5459,97.4989,1.0662,1.0662,0.5090896123556784
12.6103,97.5634,1.0662,1.0662,-0.20709808422379766
12.6748,97.6278,1.0662,1.0662,-0.951323049722075
12.7393,97.6923,1.0613,1.0613,-1.7317603928376235
12.8037,97.6923,1.0613,1.0613,-1.285494240540034
12.8682,97.7568,1.0662,1.0662,-0.6525538536617038
12.9326,97.8212,1.0695,1.0695,-0.0630542711134696
12.9971,97.8857,1.0613,1.0613,0.5150888249084654
13.0616,97.8857,1.0416,1.0416,0.9386086256914302
13.126,97.9501,1.0613,1.0613,0.7393733165421308
13.1905,98.0146,1.0613,1.0613,0.4285151896459535
13.2549,98.0146,1.0416,1.0416,0.209782489210409
13.3194,98.0791,1.0613,1.0613,-0.09788577789408683
13.3839,98.0791,1.0299,1.0299,-0.24697653233229547
13.4483,98.1435,1.0597,1.0597,-0.17638828248353813
13.5128,98.208,1.0613,1.0613,-0.1051610448293526
13.5772,98.208,1.0416,1.0416,-0.054743059233365775
13.6417,98.2724,1.0613,1.0613,0.01668539758323702
13.7062,98.2724,1.0299,1.0299,0.04380042133030685
13.7706,98.3369,1.0597,1.0597,0.06565412724646649
13.8351,98.4014,1.0597,1.0597,0.08743893574053549
13.8995,98.4014,1.0597,1.0597,0.10273594479934309
13.964,98.4658,1.0597,1.0597,0.11409257436254452
14.0285,98.4658,1.0597,1.0597,0.002846183632140227
14.0929,98.5303,1.0597,1.0597,-0.15444256598169803
14.1574,98.5303,1.0597,1.0597,-0.2665620682052466
14.2218,98.5303,1.0299,1.0299,-0.3794111525412319
14.2863,98.5947,1.0597,1.0597,-0.5250353405153517
14.3508,98.5947,1.0299,1.0299,-0.44830453253190383
14.4152,98.6592,1.0597,1.0597,-0.33895872300138497
14.4797,98.6592,1.0349,1.0349,-0.2619635410365815
14.5441,98.6592,1.013,1.013,-0.18576899435689262
14.6086,98.7237,1.0564,1.0564,-0.07896273679968363
14.6731,98.7237,1.0349,1.0349,0.015573776942311629
14.7375,98.7881,1.0744,1.0744,0.17653509339487744
14.802,98.7881,1.0564,1.0564,0.29173169321175774
14.8664,98.7881,1.0349,1.0349,0.40804897205701934
14.9309,98.7881,1.013,1.013,0.5253428846343006
14.9954,98.8526,1.0564,1.0564,0.6893192543079686
15.0598,98.8526,1.0349,1.0349,0.46829196307577947
15.1243,98.917,1.0744,1.0744,0.12332536605684083
15.1887,98.917,1.0564,1.0564,-0.11843328778904429
15.2532,98.917,1.0349,1.0349,-0.36189762554253396
15.3177,98.917,1.013,1.013,-0.6081207073139173
15.3821,98.917,0.9942,0.9942,-0.6557302847691123
15.4466,98.917,0.9786,0.9786,-0.5103769457561768
15.511,98.917,0.9663,0.9663,-0.36517236110188533
15.5755,98.9815,1.0215,1.0215,-0.16189451631944998
15.64,98.9815,1.013,1.013,-0.01961996054117667
15.7044,98.9815,0.9942,0.9942,0.122290588578335
15.7689,98.9815,0.9786,0.9786,0.17179715156719985
15.8333,98.9815,0.9663,0.9663,0.1358857241743048
15.8978,98.9815,0.9574,0.9574,0.09966244423715144
15.9623,98.9815,0.9521,0.9521,0.06328061161349534
16.0267,98.9815,0.9503,0.9503,0.026870702012393024
16.0912,99.046,1.0147,1.0147,-0.02473306902883255
16.1556,99.046,1.0147,1.0147,-0.04051222555503243
16.2201,99.046,1.0147,1.0147,-0.03830192569672325
16.2846,99.046,1.0147,1.0147,-0.036103919738263865
16.349,99.046,1.0147,1.0147,-0.03392033365092888
16.4135,99.046,1.0147,1.0147,-0.031743109338684954
16.4779,99.046,1.0147,1.0147,-0.029577702733209
16.5424,99.046,1.0147,1.0147,-0.02397346376437397
16.6069,99.046,1.0147,1.0147,0.004608844767661843
16.6713,99.046,1.0147,1.0147,0.03315535301201225
16.7358,99.046,1.0147,1.0147,0.06172466792902962
16.8002,99.046,1.0147,1.0147,0.09019321863432803
16.8647,99.046,1.0147,1.0147,0.11860512473127897
16.9292,99.046,1.0147,1.0147,0.14685842659314072
16.9936,99.046,1.0147,1.0147,0.06947794364203035
17.0581,99.046,1.0147,1.0147,-0.047185316359995816
17.1225,99.046,1.0147,1.0147,-0.1639033618540073
17.187,98.9815,0.9503,0.9503,-0.3305129265772427
17.2515,98.9815,0.9503,0.9503,-0.44915065220776473
17.3159,98.9815,0.9521,0.9521,-0.5672023796687596
17.3804,98.9815,0.9574,0.9574,-0.4634049996459998
17.4448,98.9815,0.9663,0.9663,-0.2822851611874689
17.5093,98.9815,0.9786,0.9786,-0.10238643756150087
17.5738,98.9815,0.9942,0.9942,0.07674973415404511
17.6382,98.9815,1.013,1.013,0.25619663515560004
17.7027,98.917,0.9663,0.9663,0.5128258957443776
17.7671,98.917,0.9786,0.9786,0.6634036993360176
17.8316,98.917,0.9942,0.9942,0.46452884691166485
17.8961,98.917,1.013,1.013,0.2663685156244841
17.9605,98.917,1.0299,1.0299,0.07012090984128373
18.025,98.917,1.0416,1.0416,-0.12586249362332888
18.0894,98.917,1.0564,1.0564,-0.32250988336377706
18.1539,98.8526,1.013,1.013,-0.5753451702684392
18.2184,98.8526,1.0349,1.0349,-0.4708408398573239
18.2828,98.7881,0.9942,0.9942,-0.32189196576981527
18.3473,98.7881,1.013,1.013,-0.21701526436343094
18.4117,98.7881,1.0349,1.0349,-0.11304100313009878
18.4762,98.7237,1.0011,1.0011,0.03336535249299175
18.5407,98.7237,1.0299,1.0299,0.13709270259362308
18.6051,98.7237,1.0597,1.0597,0.13089368269687265
18.6696,98.7237,1.0597,1.0597,0.1051109417456891
18.734,98.6592,1.0597,1.0597,0.06848690193405406
18.7985,98.6592,1.0597,1.0597,0.04249099438305735
18.863,98.5947,1.0597,1.0597,0.005681297487898308
18.9274,98.5947,1.0597,1.0597,-0.02030630923121884
18.9919,98.5303,1.0597,1.0597,-0.03061673834762181
19.0563,98.5303,1.0613,1.0613,-0.030733985936841336
19.1208,98.4658,1.0597,1.0597,-0.030910735051014392
19.1853,98.4658,1.0597,1.0597,-0.031043341018336525
19.2497,98.4014,1.0597,1.0597,-0.03124146205726054
19.3142,98.4014,1.0597,1.0597,-0.03138955995278453
19.3786,98.3369,1.0597,1.0597,0.0002226779022950603
19.4431,98.3369,1.0597,1.0597,0.026776303154028482
19.5076,98.2724,1.0597,1.0597,0.06429636658524782
19.572,98.208,1.0299,1.0299,0.10164619865181668
19.6365,98.208,1.0613,1.0613,0.12796957671855824
19.7009,98.1435,1.0416,1.0416,0.11678460224629857
19.7654,98.1435,1.0613,1.0613,0.011333626786988663
19.8299,98.0791,1.0613,1.0613,-0.13769229029718785
19.8943,98.0791,1.0416,1.0416,-0.2436412064725326
19.9588,98.0146,1.0613,1.0613,-0.39495773682600677
20.0232,97.9501,1.0597,1.0597,-0.5461489892322818
20.0877,97.9501,1.0597,1.0597,-0.4836207562211734
20.1522,97.8857,1.0613,1.0613,-0.192468885839322
20.2166,97.8212,1.0416,1.0416,0.09604755823516953
20.2811,97.8212,1.0613,1.0613,0.3009009452024975
20.3455,97.7568,1.0597,1.0597,0.5929502693778745
20.41,97.7568,1.0597,1.0597,0.6431669377863223
20.4745,97.6923,1.0613,1.0613,0.3460950493016798
20.5389,97.6278,1.0416,1.0416,0.052688865031324986
20.6034,97.6278,1.0613,1.0613,-0.1540815773309318
20.6678,97.5634,1.0613,1.0613,-0.44853204417698084
20.7323,97.5634,1.0416,1.0416,-0.6588828409100442
20.7968,97.4989,1.0613,1.0613,-0.5243058343853376
20.8612,97.4345,1.0613,1.0613,-0.19020314895748794
20.9257,97.4345,1.0416,1.0416,0.044191110404171306
20.9901,97.37,1.0613,1.0613,0.37666410229505726
21.0546,97.3055,1.0613,1.0613,0.7131314402215153
21.1191,97.3055,1.0416,1.0416,0.5871073084670628
21.1835,97.2411,1.0613,1.0613,0.283697883749568
21.248,97.1766,1.0613,1.0613,-0.016518304908957924
21.3124,97.1766,1.0416,1.0416,-0.22833680529776884
21.3769,97.1122,1.0613,1.0613,-0.5313107632005137
21.4414,97.0477,1.0695,1.0695,-0.6628814785232517
21.5058,97.0477,1.0416,1.0416,-0.4327867844257141
21.5703,96.9832,1.0613,1.0613,-0.10994137601374228
21.6347,96.9188,1.0695,1.0695,0.21049904879143913
21.6992,96.8543,1.0613,1.0613,0.534663291897806
21.7637,96.8543,1.0416,1.0416,0.6709552187211859
21.8281,96.7899,1.0613,1.0613,0.41251555636622234
21.8926,96.7254,1.0613,1.0613,0.1554489609142021
21.957,96.7254,1.0416,1.0416,-0.024589384236764843
22.0215,96.6609,1.0613,1.0613,-0.28023478039560334
22.086,96.5965,1.0695,1.0695,-0.5384767127704315
22.1504,96.532,1.0613,1.0613,-0.460266560188451
22.2149,96.532,1.0416,1.0416,-0.3676846956094979
22.2793,96.4676,1.0613,1.0613,-0.23744681838124648
22.3438,96.4031,1.0695,1.0695,-0.1083798213938394
22.4083,96.3386,1.0613,1.0613,0.018868531948462358
22.4727,96.3386,1.0416,1.0416,0.09619285497858969
22.5372,96.2742,1.0613,1.0613,0.20630402315613797
22.6016,96.2097,1.0695,1.0695,0.3175184684777093
22.6661,96.1453,1.0613,1.0613,0.4292854169627616
22.7306,96.1453,1.0416,1.0416,0.5076831149886836
22.795,96.0808,1.0613,1.0613,0.32155997897923233
22.8595,96.0163,1.0695,1.0695,0.11596319307860649
22.9239,95.9519,1.0662,1.0662,-0.08810200275332175
22.9884,95.9519,1.0416,1.0416,-0.23308970555950503
23.0529,95.8874,1.0613,1.0613,-0.4397799541154062
23.1173,95.823,1.0662,1.0662,-0.4435653090664695
23.1818,95.7585,1.0695,1.0695,-0.33239479762642704
23.2462,95.694,1.0662,1.0662,-0.2216799736878877
23.3107,95.694,1.0416,1.0416,-0.1439917897169927
23.3752,95.6296,1.0613,1.0613,-0.03499887017534044
23.4396,95.5651,1.0662,1.0662,0.0901239978502082
23.5041,95.5007,1.0662,1.0662,0.2196257693391598
23.5685,95.4362,1.0662,1.0662,0.35051769537326743
23.633,95.3717,1.0662,1.0662,0.48210945498290103
23.6975,95.3717,1.0416,1.0416,0.5736446060645511
23.7619,95.3073,1.0613,1.0613,0.31497474607933745
23.8264,95.2428,1.0662,1.0662,0.05865593954826355
23.8908,95.1784,1.0662,1.0662,-0.19640137307835817
23.9553,95.1139,1.0662,1.0662,-0.45431279779313294
24.0198,95.0494,1.0662,1.0662,-0.7126701159580152
24.0842,95.0494,1.0416,1.0416,-0.4823785412424274
24.1487,94.985,1.0613,1.0613,-0.15888026035474048
24.2131,94.9205,1.0662,1.0662,0.16199534924567977
24.2776,94.8561,1.0662,1.0662,0.4855369162578471
24.3421,94.7916,1.0662,1.0662,0.698182935356319
24.4065,94.7271,1.0662,1.0662,0.3931927949072352
24.471,94.6627,1.0662,1.0662,0.09147890196880748
24.5354,94.5982,1.0662,1.0662,-0.2086363248676342
24.5999,94.5338,1.0662,1.0662,-0.5119302365941405
24.6644,94.5338,1.0416,1.0416,-0.7278022119187583
24.7288,94.4693,1.0613,1.0613,-0.46110067848945596
24.7933,94.4048,1.0662,1.0662,-0.12440154452469412
24.8577,94.3404,1.0662,1.0662,0.2095384770783605
24.9222,94.2759,1.0662,1.0662,0.5473951031791867
24.9867,94.2115,1.0662,1.0662,0.6546061287634763
25.0511,94.147,1.0662,1.0662,0.34654002475907936
25.1156,94.0825,1.0662,1.0662,0.041947866641949286
25.18,94.0181,1.0662,1.0662,-0.26141314846952396
25.2445,93.9536,1.0662,1.0662,-0.5688944960777153
25.309,93.8892,1.0662,1.0662,-0.6441642280733996
25.3734,93.8247,1.0662,1.0662,-0.3041146270625274
25.4379,93.7602,1.0662,1.0662,0.03215428553530923
25.5023,93.6958,1.0662,1.0662,0.3685094328301317
25.5668,93.6313,1.0662,1.0662,0.7092894188941462
25.6313,93.5669,1.0662,1.0662,0.5100996164551349
25.6957,93.5024,1.0662,1.0662,0.20338488720426323
25.7602,93.4379,1.0662,1.0662,-0.1003821204807174
25.8246,93.3735,1.0662,1.0662,-0.40543817239044627
25.8891,93.309,1.0662,1.0662,-0.7141978699478798
25.9536,93.2446,1.0662,1.0662,-0.4828089603579398
26.018,93.1801,1.0662,1.0662,-0.14503782079433955
26.0825,93.1156,1.0662,1.0662,0.19042686002219975
26.1469,93.0512,1.0662,1.0662,0.5285556741917508
26.2114,92.9867,1.0662,1.0662,0.672584859294224
26.2759,92.9223,1.0662,1.0662,0.36416168818485284
26.3403,92.8578,1.0662,1.0662,0.05935901025225289
26.4048,92.7933,1.0613,1.0613,-0.24461394898561295
26.4692,92.7289,1.0416,1.0416,-0.5516581162646134
26.4692,92.6644,1.0662,1.0662,-0.7630462175668372
26.5337,92.6,1.0662,1.0662,-0.4223642301718011
26.5982,92.5355,1.0662,1.0662,-0.08477522540713224
26.6626,92.471,1.0662,1.0662,0.250970629732116
26.7271,92.4066,1.0662,1.0662,0.5905135214675843
26.7915,92.3421,1.0662,1.0662,0.6178447882902809
26.856,92.2777,1.0662,1.0662,0.30979830968194694
26.9205,92.2132,1.0662,1.0662,0.005309429774398626
26.9849,92.1487,1.0662,1.0662,-0.29884504210722174
27.0494,92.0843,1.0613,1.0613,-0.6067819498808597
27.1138,92.0198,1.0416,1.0416,-0.601873280280164
27.1138,91.9554,1.0662,1.0662,-0.3619834448499289
27.1783,91.8909,1.0662,1.0662,-0.02592128216879718
27.2428,91.8264,1.0662,1.0662,0.30965001202342335
27.3072,91.762,1.0662,1.0662,0.6487327180450634
27.3717,91.6975,1.0662,1.0662,0.5610235048816908
27.4361,91.6331,1.0662,1.0662,0.256785892179366
27.5006,91.5686,1.0613,1.0613,-0.04435334014578748
27.5651,91.5041,1.0416,1.0416,-0.3462806762121139
27.5651,91.4397,1.0662,1.0662,-0.5618337790710375
27.6295,91.3752,1.0662,1.0662,-0.6333244640572686
27.694,91.3108,1.0662,1.0662,-0.30617928870205363
27.7584,91.2463,1.0662,1.0662,0.017189951924692436
27.8229,91.1818,1.0662,1.0662,0.34113902168298726
27.8874,91.1174,1.0662,1.0662,0.6685937084222374
27.9518,91.0529,1.0662,1.0662,0.49651944246500107
28.0163,90.9885,1.0613,1.0613,0.23095770536539595
28.0807,90.924,1.0416,1.0416,-0.03182491339246626
28.0807,90.8595,1.0662,1.0662,-0.21782363052664944
28.1452,90.7951,1.0662,1.0662,-0.4831242830668848
28.2097,90.7306,1.0662,1.0662,-0.5144290531955159
28.2741,90.6662,1.0662,1.0662,-0.3508509979662224
28.3386,90.6017,1.0662,1.0662,-0.18802010412377745
28.403,90.5372,1.0662,1.0662,-0.02678562987654543
28.4675,90.4728,1.0613,1.0613,0.1306922831951734
28.532,90.4083,1.0416,1.0416,0.1192700266834492
28.532,90.3439,1.0662,1.0662,0.11103674832452909
28.5964,90.2794,1.0662,1.0662,0.09919427995278655
28.6609,90.2149,1.0662,1.0662,0.08717441958675902
28.7253,90.1505,1.0662,1.0662,0.05445327414959693
28.7898,90.086,1.0662,1.0662,-0.06077565593658342
28.8543,90.0216,1.0662,1.0662,-0.1761578537749517
28.9187,89.9571,1.0613,1.0613,-0.2923205904029888
28.9832,89.8926,1.0416,1.0416,-0.4090123697551904
28.9832,89.8282,1.0662,1.0662,-0.4384298878267677
29.0476,89.7637,1.0662,1.0662,-0.4155915109123912
29.1121,89.6993,1.0662,1.0662,-0.3925932764996048
29.1766,89.6348,1.0662,1.0662,-0.36976791024638467
29.241,89.5703,1.0662,1.0662,-0.3826453233242188
29.3055,89.5059,1.0662,1.0662,-0.5011891618709512
29.3699,89.4414,1.0613,1.0613,-0.6256069650523249
29.4344,89.377,1.0416,1.0416,-0.7542549917309179
29.4344,89.3125,1.0662,1.0662,-0.7720196218805027
29.4989,89.248,1.0662,1.0662,-0.42672805147593534
29.5633,89.1836,1.0662,1.0662,-0.0852286582880727
29.6278,89.1191,1.0662,1.0662,0.2540003334324336
29.6922,89.0547,1.0662,1.0662,0.22079376766825728
29.7567,88.9902,1.0662,1.0662,-0.11870135948784753
29.8212,88.9257,1.0613,1.0613,-0.46003575045838474
29.8856,88.8613,1.0416,1.0416,-0.7979133279187755
29.8856,88.7968,1.0662,1.0662,-0.8053031431766584
29.9501,88.7324,1.0662,1.0662,-0.7980236915651047
30.0145,88.6679,1.0662,1.0662,-0.8022749072173303
30.079,88.6034,1.0662,1.0662,-0.7770667324605773
30.1435,88.539,1.0662,1.0662,-0.4389946586311202
30.2079,88.4745,1.0662,1.0662,-0.09872209145657868
30.2724,88.4101,1.0662,1.0662,0.2398078825309759
30.3368,88.3456,1.0662,1.0662,0.23269404151177278
30.4013,88.2811,1.0613,1.0613,-0.10433310671904
30.4658,88.2167,1.0416,1.0416,-0.44394814708041935
30.4658,88.1522,1.0662,1.0662,-0.6863256452149299
30.5302,88.0878,1.0662,1.0662,-0.7440919842066446
30.5947,88.0233,1.0662,1.0662,-0.6244448486393678
30.6591,87.9588,1.0662,1.0662,-0.509657136838854
30.7236,87.8944,1.0662,1.0662,-0.40092374555118493
30.7881,87.8299,1.0662,1.0662,-0.3746353791986922
30.8525,87.7655,1.0662,1.0662,-0.36691864620839165
30.917,87.701,1.0613,1.0613,-0.35859942916914533
30.9814,87.6365,1.0416,1.0416,-0.34982809969081624
30.9814,87.5721,1.0662,1.0662,-0.34066307941734963
31.0459,87.5076,1.0662,1.0662,-0.32466224765129703
31.1104,87.4432,1.0662,1.0662,-0.30910619209903323
31.1748,87.3787,1.0662,1.0662,-0.2940756126597586
31.2393,87.3142,1.0662,1.0662,-0.27962492548391843
31.3037,87.2498,1.0662,1.0662,-0.2448956194029867
31.3682,87.1853,1.0662,1.0662,-0.20663204335427993
31.4327,87.1209,1.0662,1.0662,-0.1684206794288561
31.4971,87.0564,1.0613,1.0613,-0.13031880119254008
31.5616,86.9919,1.0416,1.0416,-0.09229205871595905
31.5616,86.9275,1.0662,1.0662,-0.006063515874046641
31.626,86.863,1.0662,1.0662,0.1366839894707723
31.6905,86.7986,1.0662,1.0662,0.27914453203507256
31.755,86.7341,1.0662,1.0662,0.4197672820473176
31.8194,86.6696,1.0662,1.0662,0.5546581918925182
31.8839,86.6052,1.0662,1.0662,0.6917826741914949
31.9483,86.5407,1.0662,1.0662,0.8551272362671279
32.0128,86.4763,1.0662,1.0662,1.0438858362002015
32.0773,86.4118,1.0662,1.0662,1.2514450780106134
32.1417,86.3473,1.0613,1.0613,1.1710422201545287
32.2062,86.2829,1.0416,1.0416,0.7233831572906358
32.2062,86.2184,1.0662,1.0662,0.41718933339380027
32.2706,86.154,1.0662,1.0662,-0.00288362218519182
32.3351,86.0895,1.0662,1.0662,-0.2503274611769362
32.3996,86.025,1.0662,1.0662,-0.34808618525126
32.464,85.9606,1.0662,1.0662,-0.4361562814601446
32.5285,85.8961,1.0662,1.0662,-0.5085095785547906
32.5929,85.8317,1.0662,1.0662,0.20322121159855513
32.6574,85.7672,1.0662,1.0662,0.9955416902567255
32.7219,85.7027,1.0613,1.0613,1.906611564826858
32.7863,85.6383,1.0416,1.0416,2.069070125335935
32.7863,85.5738,1.0662,1.0662,1.1397116137110446
32.8508,85.5094,1.0662,1.0662,-0.043959132578402185
32.9152,85.4449,1.0662,1.0662,-1.203336380527465
32.9797,85.3804,1.0662,1.0662,-1.4731913859916441
33.0442,85.316,1.0662,1.0662,-0.48963370752001345
33.1086,85.2515,1.0662,1.0662,0.47368301179029393
33.1731,85.1871,1.0662,1.0662,1.4773977774289102
33.2375,85.1226,1.0662,1.0662,0.9963209843921684
33.302,85.0581,1.0613,1.0613,0.352306521994265
33.3665,84.9937,1.0416,1.0416,-0.2661063788513317
33.3665,84.9292,1.0662,1.0662,-0.6988956477945444
33.4309,84.8648,1.0662,1.0662,-0.15131570008247613
33.4954,84.8003,1.0662,1.0662,0.40436160689137457
33.5598,84.7358,1.0662,1.0662,0.9769798782661249
33.6243,84.6714,1.0662,1.0662,1.042467862544551
33.6888,84.6069,1.0662,1.0662,0.36107231611847673
33.7532,84.5425,1.0662,1.0662,-0.2975227944397017
33.8177,84.478,1.0613,1.0613,-0.9718695716751642
33.8821,84.4135,1.0416,1.0416,-0.9803357564487735
33.8821,84.3491,1.0662,1.0662,-0.6476115748321356
33.9466,84.2846,1.0662,1.0662,-0.18688895472735453
34.0111,84.2202,1.0662,1.0662,0.26622161799415367
34.0755,84.1557,1.0662,1.0662,0.2538485452460334
34.14,84.0912,1.0662,1.0662,0.027414670530846515
34.2044,84.0268,1.0613,1.0613,-0.19905935741434924
34.2689,83.9623,1.0416,1.0416,-0.3645080367510256
34.2689,83.8979,1.0662,1.0662,-0.04832179706071619
34.3334,83.8334,1.0662,1.0662,0.3993472885850244
34.3978,83.7689,1.0662,1.0662,0.8595123622783807
34.4623,83.7045,1.0613,1.0613,1.110858540785027
34.5267,83.64,1.0416,1.0416,0.4565917629909514
34.5267,83.5756,1.0613,1.0613,0.006965008958894394
34.5912,83.5111,1.0662,1.0662,-0.6324870993119894
34.6557,83.4466,1.0662,1.0662,-1.1946492846208785
34.6557,83.3822,1.0282,1.0282,-0.8688876714298142
34.7201,83.3177,1.0416,1.0416,-0.40917118644223716
34.7846,83.2533,1.0613,1.0613,0.037618618155997076
