# x_m,y_m,w_tr_right_m,w_tr_left_m
-0.1161,25.1346,0.8912,0.8912
-0.1740,25.1346,0.8912,0.8912
-0.2320,25.1346,0.8912,0.8912
-0.2900,25.1346,0.8912,0.8912
-0.3479,25.1346,0.8912,0.8912
-0.4059,25.1346,0.8912,0.8912
-0.4638,25.1346,0.8912,0.8912
-0.5218,25.1346,0.8912,0.8912
-0.5798,25.1346,0.8912,0.8912
-0.6377,25.1346,0.8912,0.8912
-0.6957,25.1346,0.8912,0.8912
-0.7536,25.1346,0.8912,0.8912
-0.8116,25.1346,0.8912,0.8912
-0.8696,25.1346,0.8912,0.8912
-0.9275,25.1346,0.8912,0.8912
-0.9855,25.1346,0.8912,0.8912
-1.0434,25.1346,0.8912,0.8912
-1.1014,25.1346,0.8912,0.8912
-1.1594,25.1346,0.8912,0.8912
-1.2173,25.1346,0.8912,0.8912
-1.2753,25.1346,0.8912,0.8912
-1.3332,25.1346,0.8912,0.8912
-1.3912,25.1346,0.8912,0.8912
-1.4492,25.1346,0.8912,0.8912
-1.5071,25.1346,0.8912,0.8912
-1.5651,25.1346,0.8912,0.8912
-1.6230,25.1346,0.8912,0.8912
-1.6810,25.1346,0.8912,0.8912
-1.7390,25.1346,0.8912,0.8912
-1.7969,25.0766,0.8912,0.8912
-1.8549,25.0766,0.8912,0.8912
-1.9128,25.0766,0.8912,0.8912
-1.9708,25.0766,0.8912,0.8912
-2.0288,25.0766,0.8912,0.8912
-2.0867,25.0766,0.8912,0.8912
-2.1447,25.0766,0.8912,0.8912
-2.2026,25.0766,0.8912,0.8912
-2.2606,25.0766,0.8912,0.8912
-2.3186,25.0766,0.8912,0.8912
-2.3765,25.0766,0.8912,0.8912
-2.4345,25.0766,0.8912,0.8912
-2.4924,25.0766,0.8912,0.8912
-2.5504,25.0766,0.8912,0.8912
-2.6084,25.0766,0.8912,0.8912
-2.6663,25.0766,0.8912,0.8912
-2.7243,25.0766,0.8912,0.8912
-2.7822,25.0766,0.8912,0.8912
-2.8402,25.0766,0.8912,0.8912
-2.8982,25.0766,0.8912,0.8912
-2.9561,25.0766,0.8912,0.8912
-3.0141,25.0766,0.8912,0.8912
-3.0720,25.0766,0.8912,0.8912
-3.1300,25.0766,0.8912,0.8912
-3.1880,25.0766,0.8912,0.8912
-3.2459,25.0766,0.8912,0.8912
-3.3039,25.0766,0.8912,0.8912
-3.3618,25.0766,0.8912,0.8912
-3.4198,25.0766,0.8912,0.8912
-3.4778,25.0766,0.8912,0.8912
-3.5357,25.0766,0.8912,0.8912
-3.5937,25.0766,0.8912,0.8912
-3.6516,25.0766,0.8912,0.8912
-3.7096,25.0766,0.8912,0.8912
-3.7676,25.0766,0.8912,0.8912
-3.8255,25.0766,0.8912,0.8912
-3.8835,25.0766,0.8912,0.8912
-3.9414,25.0766,0.8912,0.8912
-3.9994,25.0766,0.8912,0.8912
-4.0574,25.0766,0.8912,0.8912
-4.1153,25.0766,0.8912,0.8912
-4.1733,25.0766,0.8912,0.8912
-4.2312,25.0766,0.8912,0.8912
-4.2892,25.0766,0.8912,0.8912
-4.3472,25.0766,0.8912,0.8912
-4.4051,25.0187,0.8912,0.8912
-4.4631,25.0187,0.8912,0.8912
-4.5210,25.0187,0.8912,0.8912
-4.5790,25.0187,0.8912,0.8912
-4.6370,25.0187,0.8912,0.8912
-4.6949,25.0187,0.8912,0.8912
-4.7529,25.0187,0.8912,0.8912
-4.8108,25.0187,0.8912,0.8912
-4.8688,25.0187,0.8912,0.8912
-4.9268,25.0187,0.8912,0.8912
-4.9847,25.0187,0.8912,0.8912
-5.0427,25.0187,0.8912,0.8912
-5.1006,25.0187,0.8912,0.8912
-5.1586,25.0187,0.8912,0.8912
-5.2166,25.0187,0.8912,0.8912
-5.2745,25.0187,0.8912,0.8912
-5.3325,25.0187,0.8912,0.8912
-5.3904,25.0187,0.8912,0.8912
-5.4484,25.0187,0.8912,0.8912
-5.5064,25.0187,0.8912,0.8912
-5.5643,25.0187,0.8912,0.8912
-5.6223,25.0187,0.8912,0.8912
-5.6802,25.0187,0.8912,0.8912
-5.7382,25.0187,0.8912,0.8912
-5.7962,25.0187,0.8912,0.8912
-5.8541,25.0187,0.8912,0.8912
-5.9121,25.0187,0.8912,0.8912
-5.9700,25.0187,0.8912,0.8912
-6.0280,25.0187,0.8912,0.8912
-6.0860,25.0187,0.8912,0.8912
-6.1439,25.0187,0.8912,0.8912
-6.2019,25.0187,0.8912,0.8912
-6.2598,25.0187,0.8912,0.8912
-6.3178,25.0187,0.8912,0.8912
-6.3758,25.0187,0.8912,0.8912
-6.4337,25.0187,0.8912,0.8912
-6.4917,25.0187,0.8912,0.8912
-6.5496,25.0187,0.8912,0.8912
-6.6076,25.0187,0.8912,0.8912
-6.6656,25.0187,0.8912,0.8912
-6.7235,25.0187,0.8912,0.8912
-6.7815,25.0187,0.8912,0.8912
-6.8394,25.0187,0.8912,0.8912
-6.8974,25.0187,0.8912,0.8912
-6.9554,25.0187,0.8912,0.8912
-7.0133,25.0187,0.8912,0.8912
-7.0713,25.0187,0.8912,0.8912
-7.1292,25.0187,0.8912,0.8912
-7.1872,25.0187,0.8912,0.8912
-7.2452,25.0187,0.8912,0.8912
-7.3031,25.0187,0.8912,0.8912
-7.3611,25.0187,0.8912,0.8912
-7.4190,25.0187,0.8912,0.8912
-7.4770,25.0187,0.8912,0.8912
-7.5350,25.0187,0.8912,0.8912
-7.5929,25.0187,0.8912,0.8912
-7.6509,25.0187,0.8912,0.8912
-7.7088,25.0187,0.8912,0.8912
-7.7668,25.0187,0.8912,0.8912
-7.8248,25.0187,0.8912,0.8912
-7.8827,25.0187,0.8912,0.8912
-7.9407,25.0187,0.8912,0.8912
-7.9986,25.0187,0.8912,0.8912
-8.0566,25.0187,0.8912,0.8912
-8.1146,24.9607,0.8912,0.8912
-8.1725,24.9607,0.8912,0.8912
-8.2305,24.9607,0.8912,0.8912
-8.2884,24.9607,0.8912,0.8912
-8.3464,24.9607,0.8912,0.8912
-8.4044,24.9607,0.8912,0.8912
-8.4623,24.9607,0.8912,0.8912
-8.5203,24.9607,0.8912,0.8912
-8.5782,24.9607,0.8912,0.8912
-8.6362,24.9607,0.8912,0.8912
-8.6942,24.9607,0.8912,0.8912
-8.7521,24.9607,0.8912,0.8912
-8.8101,24.9607,0.8912,0.8912
-8.8680,24.9607,0.8912,0.8912
-8.9260,24.9607,0.8912,0.8912
-8.9840,24.9607,0.8912,0.8912
-9.0419,24.9607,0.8912,0.8912
-9.0999,24.9607,0.8912,0.8912
-9.1578,25.0187,0.8912,0.8912
-9.2158,25.0187,0.8912,0.8912
-9.2738,25.0187,0.8912,0.8912
-9.3317,25.0187,0.8912,0.8912
-9.3897,25.0187,0.8912,0.8912
-9.4476,25.0187,0.8912,0.8912
-9.5056,25.0187,0.8912,0.8912
-9.5636,25.0187,0.8912,0.8912
-9.6215,25.0187,0.8912,0.8912
-9.6795,25.0187,0.8912,0.8912
-9.7374,25.0187,0.8912,0.8912
-9.7954,25.0187,0.8912,0.8912
-9.8534,25.0187,0.8912,0.8912
-9.9113,25.0187,0.8912,0.8912
-9.9693,25.0187,0.8912,0.8912
-10.0272,25.0187,0.8912,0.8912
-10.0852,25.0187,0.8912,0.8912
-10.1432,25.0187,0.8912,0.8912
-10.2011,25.0187,0.8912,0.8912
-10.2591,25.0187,0.8912,0.8912
-10.3170,25.0187,0.8912,0.8912
-10.3750,25.0187,0.8912,0.8912
-10.4330,25.0187,0.8912,0.8912
-10.4909,25.0187,0.8912,0.8912
-10.5489,25.0187,0.8912,0.8912
-10.6068,25.0187,0.8912,0.8912
-10.6648,25.0187,0.8912,0.8912
-10.7228,25.0187,0.8912,0.8912
-10.7807,25.0187,0.8912,0.8912
-10.8387,25.0187,0.8912,0.8912
-10.8966,25.0187,0.8912,0.8912
-10.9546,25.0187,0.8912,0.8912
-11.0126,25.0187,0.8912,0.8912
-11.0705,25.0187,0.8912,0.8912
-11.1285,25.0187,0.8912,0.8912
-11.1864,25.0187,0.8912,0.8912
-11.2444,25.0187,0.8912,0.8912
-11.3024,25.0187,0.8912,0.8912
-11.3603,25.0187,0.8912,0.8912
-11.4183,25.0187,0.8912,0.8912
-11.4762,25.0187,0.8912,0.8912
-11.5342,25.0187,0.8912,0.8912
-11.5922,25.0187,0.8912,0.8912
-11.6501,25.0187,0.8912,0.8912
-11.7081,25.0187,0.8912,0.8912
-11.7660,25.0187,0.8912,0.8912
-11.8240,25.0187,0.8912,0.8912
-11.8820,25.0187,0.8912,0.8912
-11.9399,25.0187,0.8912,0.8912
-11.9979,25.0187,0.8912,0.8912
-12.0558,25.0187,0.8912,0.8912
-12.1138,25.0187,0.8912,0.8912
-12.1718,25.0187,0.8912,0.8912
-12.2297,25.0187,0.8912,0.8912
-12.2877,25.0187,0.8912,0.8912
-12.3456,25.0187,0.8912,0.8912
-12.4036,25.0187,0.8912,0.8912
-12.4616,25.0187,0.8912,0.8912
-12.5195,25.0187,0.8912,0.8912
-12.5775,25.0187,0.8912,0.8912
-12.6354,25.0187,0.8912,0.8912
-12.6934,25.0187,0.8912,0.8912
-12.7514,25.0187,0.8912,0.8912
-12.8093,25.0187,0.8912,0.8912
-12.8673,25.0187,0.8912,0.8912
-12.9252,25.0187,0.8912,0.8912
-12.9832,25.0187,0.8912,0.8912
-13.0412,25.0187,0.8912,0.8912
-13.0991,25.0187,0.8912,0.8912
-13.1571,25.0187,0.8912,0.8912
-13.2150,25.0187,0.8912,0.8912
-13.2730,25.0187,0.8912,0.8912
-13.3310,25.0187,0.8912,0.8912
-13.3889,25.0187,0.8912,0.8912
-13.4469,25.0187,0.8912,0.8912
-13.5048,25.0187,0.8912,0.8912
-13.5628,25.0187,0.8912,0.8912
-13.6208,25.0187,0.8912,0.8912
-13.6787,25.0187,0.8912,0.8912
-13.7367,25.0187,0.8912,0.8912
-13.7946,25.0187,0.8912,0.8912
-13.8526,25.0187,0.8912,0.8912
-13.9106,25.0187,0.8912,0.8912
-13.9685,25.0187,0.8912,0.8912
-14.0265,25.0187,0.8912,0.8912
-14.0844,25.0187,0.8912,0.8912
-14.1424,25.0187,0.8912,0.8912
-14.2004,25.0187,0.8912,0.8912
-14.2583,25.0187,0.8912,0.8912
-14.3163,25.0187,0.8912,0.8912
-14.3742,25.0187,0.8912,0.8912
-14.4322,25.0187,0.8912,0.8912
-14.4902,25.0187,0.8912,0.8912
-14.5481,25.0187,0.8912,0.8912
-14.6061,25.0187,0.8912,0.8912
-14.6640,25.0187,0.8912,0.8912
-14.7220,25.0187,0.8912,0.8912
-14.7800,25.0187,0.8912,0.8912
-14.8379,25.0187,0.8912,0.8912
-14.8959,25.0187,0.8912,0.8912
-14.9538,25.0187,0.8912,0.8912
-15.0118,25.0187,0.8912,0.8912
-15.0698,24.9607,0.8397,0.8397
-15.1277,24.9607,0.8477,0.8477
-15.1857,24.9607,0.8587,0.8587
-15.2436,24.9607,0.8728,0.8728
-15.3016,24.9607,0.8897,0.8897
-15.3596,24.9607,0.8912,0.8912
-15.4175,24.9607,0.8912,0.8912
-15.4755,24.9607,0.8912,0.8912
-15.5334,24.9607,0.8912,0.8912
-15.5914,24.9607,0.8912,0.8912
-15.6494,24.9607,0.8912,0.8912
-15.7073,24.9607,0.8912,0.8912
-15.7653,24.9607,0.8912,0.8912
-15.8232,24.9607,0.8912,0.8912
-15.8812,24.9607,0.8912,0.8912
-15.9392,24.9607,0.8912,0.8912
-15.9971,24.9607,0.8912,0.8912
-16.0551,24.9607,0.8912,0.8912
-16.1130,24.9607,0.8912,0.8912
-16.1710,24.9607,0.8912,0.8912
-16.2290,24.9607,0.8912,0.8912
-16.2869,24.9028,0.8333,0.8333
-16.3449,24.9028,0.8349,0.8349
-16.4028,24.9028,0.8397,0.8397
-16.4608,24.9028,0.8477,0.8477
-16.5188,24.9028,0.8587,0.8587
-16.5767,24.9028,0.8728,0.8728
-16.6347,24.9028,0.8897,0.8897
-16.6926,24.9028,0.8912,0.8912
-16.7506,24.9028,0.8912,0.8912
-16.8086,24.9028,0.8912,0.8912
-16.8665,24.9028,0.8912,0.8912
-16.9245,24.9028,0.8912,0.8912
-16.9824,24.9028,0.8912,0.8912
-17.0404,24.9028,0.8912,0.8912
-17.0984,24.9028,0.8912,0.8912
-17.1563,24.9028,0.8912,0.8912
-17.2143,24.9028,0.8912,0.8912
-17.2722,24.9028,0.8912,0.8912
-17.3302,24.9028,0.8912,0.8912
-17.3882,24.9028,0.8912,0.8912
-17.4461,24.8448,0.8333,0.8333
-17.5041,24.8448,0.8333,0.8333
-17.5620,24.8448,0.8349,0.8349
-17.6200,24.8448,0.8397,0.8397
-17.6780,24.8448,0.8477,0.8477
-17.7359,24.8448,0.8587,0.8587
-17.7939,24.8448,0.8728,0.8728
-17.8518,24.8448,0.8897,0.8897
-17.9098,24.8448,0.8912,0.8912
-17.9678,24.8448,0.8912,0.8912
-18.0257,24.8448,0.8912,0.8912
-18.0837,24.8448,0.8912,0.8912
-18.1416,24.8448,0.8912,0.8912
-18.1996,24.8448,0.8912,0.8912
-18.2576,24.8448,0.8912,0.8912
-18.3155,24.8448,0.8912,0.8912
-18.3735,24.8448,0.8912,0.8912
-18.4314,24.8448,0.8912,0.8912
-18.4894,24.8448,0.8912,0.8912
-18.5474,24.8448,0.8912,0.8912
-18.6053,24.7868,0.8333,0.8333
-18.6633,24.7868,0.8333,0.8333
-18.7212,24.7868,0.8349,0.8349
-18.7792,24.7868,0.8397,0.8397
-18.8372,24.7868,0.8477,0.8477
-18.8951,24.7868,0.8587,0.8587
-18.9531,24.7868,0.8728,0.8728
-19.0110,24.7868,0.8897,0.8897
-19.0690,24.7868,0.8912,0.8912
-19.1270,24.7868,0.8912,0.8912
-19.1849,24.7868,0.8912,0.8912
-19.2429,24.7868,0.8912,0.8912
-19.3008,24.7868,0.8912,0.8912
-19.3588,24.7868,0.8912,0.8912
-19.4168,24.7868,0.8912,0.8912
-19.4747,24.7868,0.8912,0.8912
-19.5327,24.7868,0.8912,0.8912
-19.5906,24.7868,0.8912,0.8912
-19.6486,24.7868,0.8912,0.8912
-19.7066,24.7289,0.8349,0.8349
-19.7645,24.7289,0.8397,0.8397
-19.8225,24.7289,0.8477,0.8477
-19.8804,24.7289,0.8587,0.8587
-19.9384,24.7289,0.8728,0.8728
-19.9964,24.7289,0.8897,0.8897
-20.0543,24.7289,0.8912,0.8912
-20.1123,24.7289,0.8912,0.8912
-20.1702,24.7289,0.8912,0.8912
-20.2282,24.7289,0.8912,0.8912
-20.2862,24.7289,0.8912,0.8912
-20.3441,24.7289,0.8912,0.8912
-20.4021,24.7289,0.8912,0.8912
-20.4600,24.7289,0.8912,0.8912
-20.5180,24.7289,0.8912,0.8912
-20.5760,24.7289,0.8912,0.8912
-20.6339,24.7289,0.8912,0.8912
-20.6919,24.6709,0.8587,0.8587
-20.7498,24.6709,0.8728,0.8728
-20.8078,24.6709,0.8897,0.8897
-20.8658,24.6709,0.8912,0.8912
-20.9237,24.6709,0.8912,0.8912
-20.9817,24.6709,0.8912,0.8912
-21.0396,24.6709,0.8912,0.8912
-21.0976,24.6709,0.8912,0.8912
-21.1556,24.6709,0.8912,0.8912
-21.2135,24.6709,0.8912,0.8912
-21.2715,24.6130,0.8477,0.8477
-21.3294,24.6130,0.8587,0.8587
-21.3874,24.6130,0.8728,0.8728
-21.4454,24.6130,0.8897,0.8897
-21.5033,24.6130,0.8912,0.8912
-21.5613,24.6130,0.8912,0.8912
-21.6192,24.5550,0.8333,0.8333
-21.6772,24.5550,0.8349,0.8349
-21.7352,24.5550,0.8397,0.8397
-21.7931,24.5550,0.8477,0.8477
-21.8511,24.5550,0.8587,0.8587
-21.9090,24.5550,0.8728,0.8728
-21.9670,24.5550,0.8897,0.8897
-22.0250,24.5550,0.8912,0.8912
-22.0829,24.4970,0.8333,0.8333
-22.1409,24.4970,0.8349,0.8349
-22.1988,24.4970,0.8397,0.8397
-22.2568,24.4970,0.8477,0.8477
-22.3148,24.4970,0.8587,0.8587
-22.3727,24.4970,0.8728,0.8728
-22.4307,24.4970,0.8897,0.8897
-22.4886,24.4970,0.8928,0.8928
-22.5466,24.4970,0.8897,0.8897
-22.6046,24.4391,0.8477,0.8477
-22.6625,24.4391,0.8587,0.8587
-22.7205,24.4391,0.8728,0.8728
-22.7784,24.4391,0.8897,0.8897
-22.8364,24.4391,0.8928,0.8928
-22.8944,24.3811,0.8477,0.8477
-22.9523,24.3811,0.8587,0.8587
-23.0103,24.3811,0.8728,0.8728
-23.0682,24.3811,0.8897,0.8897
-23.1262,24.3232,0.8397,0.8397
-23.1842,24.3232,0.8477,0.8477
-23.2421,24.3232,0.8587,0.8587
-23.3001,24.3232,0.8728,0.8728
-23.3580,24.3232,0.8897,0.8897
-23.4160,24.2652,0.8397,0.8397
-23.4740,24.2652,0.8477,0.8477
-23.5319,24.2652,0.8587,0.8587
-23.5899,24.2652,0.8728,0.8728
-23.6478,24.2072,0.8349,0.8349
-23.7058,24.2072,0.8477,0.8477
-23.7638,24.2072,0.8587,0.8587
-23.8217,24.2072,0.8728,0.8728
-23.8797,24.2072,0.8897,0.8897
-23.9376,24.1493,0.8477,0.8477
-23.9956,24.1493,0.8587,0.8587
-24.0536,24.1493,0.8728,0.8728
-24.1115,24.1493,0.8897,0.8897
-24.1695,24.0913,0.8556,0.8556
-24.2274,24.0913,0.8728,0.8728
-24.2854,24.0913,0.8897,0.8897
-24.3434,24.0913,0.8897,0.8897
-24.4013,24.0334,0.8728,0.8728
-24.4593,24.0334,0.8897,0.8897
-24.5172,24.0334,0.8897,0.8897
-24.5752,23.9754,0.8587,0.8587
-24.6332,23.9754,0.8728,0.8728
-24.6911,23.9754,0.8897,0.8897
-24.7491,23.9174,0.8556,0.8556
-24.8070,23.9174,0.8728,0.8728
-24.8650,23.8595,0.8349,0.8349
-24.9230,23.8595,0.8556,0.8556
-24.9809,23.8595,0.8790,0.8790
-25.0389,23.8015,0.8540,0.8540
-25.0968,23.8015,0.8728,0.8728
-25.1548,23.8015,0.8897,0.8897
-25.2128,23.7436,0.8556,0.8556
-25.2707,23.7436,0.8728,0.8728
-25.3287,23.7436,0.8897,0.8897
-25.3866,23.6856,0.8556,0.8556
-25.4446,23.6856,0.8790,0.8790
-25.5026,23.6276,0.8540,0.8540
-25.5605,23.6276,0.8790,0.8790
-25.6185,23.6276,0.8897,0.8897
-25.6764,23.5697,0.8728,0.8728
-25.7344,23.5697,0.8897,0.8897
-25.7924,23.5117,0.8556,0.8556
-25.8503,23.5117,0.8790,0.8790
-25.9083,23.4538,0.8540,0.8540
-25.9662,23.4538,0.8790,0.8790
-26.0242,23.3958,0.8540,0.8540
-26.0822,23.3958,0.8790,0.8790
-26.1401,23.3958,0.8790,0.8790
-26.1981,23.3378,0.8790,0.8790
-26.2560,23.3378,0.8790,0.8790
-26.3140,23.2799,0.8790,0.8790
-26.3720,23.2799,0.8790,0.8790
-26.4299,23.2219,0.8790,0.8790
-26.4879,23.1640,0.8540,0.8540
-26.5458,23.1640,0.8836,0.8836
-26.6038,23.1060,0.8681,0.8681
-26.6618,23.1060,0.8836,0.8836
-26.7197,23.0480,0.8790,0.8790
-26.7777,22.9901,0.8540,0.8540
-26.8356,22.9901,0.8836,0.8836
-26.8936,22.9321,0.8681,0.8681
-26.9516,22.9321,0.8836,0.8836
-27.0095,22.8742,0.8836,0.8836
-27.0675,22.8162,0.8681,0.8681
-27.1254,22.8162,0.9034,0.9034
-27.1834,22.7582,0.8836,0.8836
-27.2414,22.7003,0.8681,0.8681
-27.2993,22.7003,0.9034,0.9034
-27.3573,22.6423,0.8836,0.8836
-27.4152,22.5844,0.8681,0.8681
-27.4732,22.5844,0.8973,0.8973
-27.5312,22.5264,0.8836,0.8836
-27.5891,22.4684,0.8681,0.8681
-27.6471,22.4684,0.8836,0.8836
-27.7050,22.4105,0.8836,0.8836
-27.7630,22.3525,0.8681,0.8681
-27.8210,22.3525,0.8836,0.8836
-27.8789,22.2946,0.8973,0.8973
-27.9369,22.2366,0.8836,0.8836
-27.9948,22.1786,0.8681,0.8681
-28.0528,22.1786,0.8836,0.8836
-28.1108,22.1207,0.8973,0.8973
-28.1687,22.0627,0.8836,0.8836
-28.2267,22.0048,0.8681,0.8681
-28.2846,22.0048,0.8836,0.8836
-28.3426,21.9468,0.8973,0.8973
-28.4006,21.8888,0.8836,0.8836
-28.4585,21.8309,0.8681,0.8681
-28.5165,21.8309,0.8836,0.8836
-28.5744,21.7729,0.8973,0.8973
-28.6324,21.7150,0.8973,0.8973
-28.6904,21.6570,0.8836,0.8836
-28.7483,21.5990,0.8681,0.8681
-28.8063,21.5990,0.8836,0.8836
-28.8642,21.5411,0.8973,0.8973
-28.9222,21.4831,0.8836,0.8836
-28.9802,21.4252,0.8681,0.8681
-29.0381,21.4252,0.8836,0.8836
-29.0961,21.3672,0.8973,0.8973
-29.1540,21.3092,0.8973,0.8973
-29.2120,21.2513,0.8836,0.8836
-29.2700,21.1933,0.8681,0.8681
-29.3279,21.1933,0.8836,0.8836
-29.3859,21.1354,0.8973,0.8973
-29.4438,21.0774,0.8973,0.8973
-29.5018,21.0194,0.8973,0.8973
-29.5598,20.9615,0.8836,0.8836
-29.6177,20.9615,0.8836,0.8836
-29.6757,20.9035,0.8973,0.8973
-29.7336,20.8456,0.8973,0.8973
-29.7916,20.7876,0.8973,0.8973
-29.8496,20.7296,0.8973,0.8973
-29.9075,20.6717,0.8973,0.8973
-29.9655,20.6137,0.8973,0.8973
-30.0234,20.5558,0.8973,0.8973
-30.0814,20.4978,0.8973,0.8973
-30.1394,20.4398,0.8973,0.8973
-30.1973,20.3819,0.8973,0.8973
-30.2553,20.3239,0.8973,0.8973
-30.3132,20.2660,0.8973,0.8973
-30.3712,20.2080,0.8836,0.8836
-30.4292,20.1500,0.8681,0.8681
-30.4292,20.0921,0.8836,0.8836
-30.4871,20.0341,0.8973,0.8973
-30.5451,19.9762,0.8973,0.8973
-30.6030,19.9182,0.8973,0.8973
-30.6610,19.8602,0.8836,0.8836
-30.7190,19.8023,0.8681,0.8681
-30.7190,19.7443,0.8836,0.8836
-30.7769,19.6864,0.8973,0.8973
-30.8349,19.6284,0.8836,0.8836
-30.8928,19.5704,0.8681,0.8681
-30.8928,19.5125,0.8836,0.8836
-30.9508,19.4545,0.8973,0.8973
-31.0088,19.3966,0.8836,0.8836
-31.0667,19.3386,0.8681,0.8681
-31.0667,19.2806,0.8836,0.8836
-31.1247,19.2227,0.8836,0.8836
-31.1826,19.1647,0.8681,0.8681
-31.1826,19.1068,0.8836,0.8836
-31.2406,19.0488,0.8973,0.8973
-31.2986,18.9908,0.8836,0.8836
-31.2986,18.9329,0.8836,0.8836
-31.3565,18.8749,0.8973,0.8973
-31.4145,18.8170,0.8836,0.8836
-31.4724,18.7590,0.8681,0.8681
-31.4724,18.7010,0.8836,0.8836
-31.5304,18.6431,0.8973,0.8973
-31.5884,18.5851,0.8836,0.8836
-31.5884,18.5272,0.8836,0.8836
-31.6463,18.4692,0.8973,0.8973
-31.7043,18.4112,0.8836,0.8836
-31.7622,18.3533,0.8681,0.8681
-31.7622,18.2953,0.8836,0.8836
-31.8202,18.2374,0.8973,0.8973
-31.8782,18.1794,0.8836,0.8836
-31.9361,18.1214,0.8681,0.8681
-31.9361,18.0635,0.8836,0.8836
-31.9941,18.0055,0.8973,0.8973
-32.0520,17.9476,0.8973,0.8973
-32.1100,17.8896,0.8836,0.8836
-32.1680,17.8316,0.8681,0.8681
-32.1680,17.7737,0.8836,0.8836
-32.2259,17.7157,0.8973,0.8973
-32.2839,17.6578,0.8973,0.8973
-32.3418,17.5998,0.8973,0.8973
-32.3998,17.5418,0.8973,0.8973
-32.4578,17.4839,0.8973,0.8973
-32.5157,17.4259,0.8973,0.8973
-32.5737,17.3680,0.8973,0.8973
-32.6316,17.3100,0.8973,0.8973
-32.6896,17.2520,0.8973,0.8973
-32.7476,17.1941,0.8973,0.8973
-32.8055,17.1361,0.8973,0.8973
-32.8635,17.0782,0.8973,0.8973
-32.9214,17.0202,0.8973,0.8973
-32.9794,16.9622,0.8836,0.8836
-33.0374,16.9043,0.8681,0.8681
-33.0953,16.9043,0.8836,0.8836
-33.1533,16.8463,0.8973,0.8973
-33.2112,16.7884,0.8836,0.8836
-33.2692,16.7304,0.8681,0.8681
-33.3272,16.7304,0.8836,0.8836
-33.3851,16.6724,0.8836,0.8836
-33.4431,16.6145,0.8681,0.8681
-33.5010,16.6145,0.8836,0.8836
-33.5590,16.5565,0.8790,0.8790
-33.6170,16.5565,0.8790,0.8790
-33.6749,16.4986,0.8836,0.8836
-33.7329,16.4986,0.8790,0.8790
-33.7908,16.4406,0.8897,0.8897
-33.8488,16.4406,0.8790,0.8790
-33.9068,16.3826,0.8790,0.8790
-33.9647,16.3826,0.8790,0.8790
-34.0227,16.3247,0.8790,0.8790
-34.0806,16.3247,0.8790,0.8790
-34.1386,16.2667,0.8790,0.8790
-34.1966,16.2667,0.8790,0.8790
-34.2545,16.2667,0.8556,0.8556
-34.3125,16.2088,0.8897,0.8897
-34.3704,16.2088,0.8728,0.8728
-34.4284,16.1508,0.8790,0.8790
-34.4864,16.1508,0.8897,0.8897
-34.5443,16.0928,0.8728,0.8728
-34.6023,16.0928,0.8897,0.8897
-34.6602,16.0928,0.8790,0.8790
-34.7182,16.0349,0.8728,0.8728
-34.7762,16.0349,0.8897,0.8897
-34.8341,16.0349,0.8728,0.8728
-34.8921,15.9769,0.8728,0.8728
-34.9500,15.9769,0.8897,0.8897
-35.0080,15.9769,0.8728,0.8728
-35.0660,15.9769,0.8587,0.8587
-35.1239,15.9190,0.8897,0.8897
-35.1819,15.9190,0.8897,0.8897
-35.2398,15.9190,0.8728,0.8728
-35.2978,15.9190,0.8556,0.8556
-35.3558,15.8610,0.8897,0.8897
-35.4137,15.8610,0.8728,0.8728
-35.4717,15.8610,0.8587,0.8587
-35.5296,15.8030,0.8897,0.8897
-35.5876,15.8030,0.8897,0.8897
-35.6456,15.8030,0.8728,0.8728
-35.7035,15.8030,0.8587,0.8587
-35.7615,15.7451,0.8728,0.8728
-35.8194,15.7451,0.8897,0.8897
-35.8774,15.7451,0.8897,0.8897
-35.9354,15.7451,0.8728,0.8728
-35.9933,15.7451,0.8587,0.8587
-36.0513,15.7451,0.8477,0.8477
-36.1092,15.7451,0.8397,0.8397
-36.1672,15.6871,0.8928,0.8928
-36.2252,15.6871,0.8912,0.8912
-36.2831,15.6871,0.8897,0.8897
-36.3411,15.6871,0.8728,0.8728
-36.3990,15.6871,0.8587,0.8587
-36.4570,15.6871,0.8477,0.8477
-36.5150,15.6871,0.8397,0.8397
-36.5729,15.6871,0.8349,0.8349
-36.6309,15.6871,0.8333,0.8333
-36.6888,15.6871,0.8333,0.8333
-36.7468,15.6292,0.8912,0.8912
-36.8048,15.6292,0.8912,0.8912
-36.8627,15.6292,0.8912,0.8912
-36.9207,15.6292,0.8912,0.8912
-36.9786,15.6292,0.8912,0.8912
-37.0366,15.6292,0.8912,0.8912
-37.0946,15.6292,0.8912,0.8912
-37.1525,15.6292,0.8912,0.8912
-37.2105,15.6292,0.8912,0.8912
-37.2684,15.6292,0.8912,0.8912
-37.3264,15.6871,0.8333,0.8333
-37.3844,15.6871,0.8333,0.8333
-37.4423,15.6871,0.8333,0.8333
-37.5003,15.6871,0.8349,0.8349
-37.5582,15.6871,0.8397,0.8397
-37.6162,15.6871,0.8477,0.8477
-37.6742,15.6871,0.8587,0.8587
-37.7321,15.6871,0.8728,0.8728
-37.7901,15.6871,0.8897,0.8897
-37.8480,15.7451,0.8333,0.8333
-37.9060,15.7451,0.8349,0.8349
-37.9640,15.7451,0.8397,0.8397
